Player,Team,Games Played,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Yards,Interception Touchdowns,Interception Return Long,Forced Fumbles,Fumbles Recovered,Fumble Recovery Touchdowns,Passes Defensed,Safeties,Stuffs,Stuff Yards
"Gilbert, Justin",CLE,14,29,25,4,0.0,0,1,23,1,23,0,0,0,8,0,0.0,0.0
"Johnson, Dontae",SF,16,29,22,7,0.0,0,1,20,1,20,0,0,0,6,0,0.0,0.0
"Cole, Colin",CAR,16,28,12,16,0.0,0,0,0,0,0,0,1,0,0,0,3.5,6.0
"Starks, Randy",MIA,15,28,18,10,4.5,20,0,0,0,0,0,1,0,1,0,4.5,7.0
"Blackmon, Will",JAX,8,28,21,7,1.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Kiwanuka, Mathias",NYG,11,28,20,8,2.5,10,0,0,0,0,2,0,0,0,0,0.5,0.5
"Wilson, Josh",ATL,16,28,25,3,0.0,0,1,15,0,15,0,0,0,7,0,1.0,1.0
"Rubin, Ahtyba",CLE,13,28,14,14,1.0,6,0,0,0,0,0,0,0,1,0,0.0,0.0
"Jean Francois, Ricky",IND,16,28,18,10,3.0,15,0,0,0,0,0,1,0,4,0,3.0,6.0
"Acho, Sam",ARZ,16,28,21,7,1.0,15,1,3,0,3,0,0,0,3,0,3.5,7.5
"Smith, Jimmy",BAL,8,28,22,6,0.0,0,1,31,0,31,0,0,0,6,0,0.0,0.0
"Williams, Vince",PIT,16,28,18,10,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Newsome, Jonathan",IND,16,28,21,7,6.5,42,0,0,0,0,3,0,0,0,0,2.5,8.5
"Patterson, Mike",NYG,16,27,15,12,0.0,0,0,0,0,0,0,0,0,0,0,2.0,2.5
"Pollard, Bernard",TEN,5,27,22,5,1.0,3,0,0,0,0,0,0,0,1,0,0.0,0.0
"Johnson, Michael",TB,14,27,20,7,4.0,22,0,0,0,0,2,0,0,0,0,3.5,12.0
"Skuta, Dan",SF,14,27,21,6,5.0,21,0,0,0,0,3,0,0,1,0,2.0,8.5
"Sims, Eugene",STL,16,27,22,5,3.0,16,0,0,0,0,0,1,0,0,0,1.0,3.0
"Biggers, E.J.",WSH,15,27,22,5,0.0,0,0,0,0,0,0,0,0,4,0,0.0,0.0
"Dent, Akeem",HOU,15,27,20,7,1.0,7,0,0,0,0,0,0,0,0,0,1.0,2.0
"McPhee, Pernell",BAL,16,27,17,10,7.5,50,0,0,0,0,1,0,0,4,0,4.0,10.0
"Jackson, Asa",BAL,7,27,22,5,0.0,0,0,0,0,0,0,0,0,3,0,0.0,0.0
"Acho, Emmanuel",PHI,14,27,17,10,0.0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
"Mosley, C.J.",DET,15,26,17,9,2.5,16,0,0,0,0,1,0,0,0,0,2.0,2.0
"Peters, Corey",ATL,15,26,15,11,2.0,14,0,0,0,0,0,0,0,0,0,1.0,3.0
"Woods, Al",TEN,16,26,13,13,1.0,7,0,0,0,0,0,0,0,0,0,3.0,9.5
"Johnson, George",DET,16,26,21,5,6.0,50,0,0,0,0,0,1,0,1,0,2.0,12.0
"Shelby, Derrick",MIA,15,26,21,5,3.0,17,1,2,0,2,0,1,0,1,0,1.5,2.0
"Fleming, Jamell",KC,7,26,24,2,0.0,0,0,0,0,0,0,0,0,3,0,0.0,0.0
"Stafford, Daimion",TEN,15,26,19,7,1.0,12,1,33,0,33,0,0,0,3,0,0.0,0.0
"Thomas, Phillip",WSH,8,26,18,8,0.0,0,0,0,0,0,0,1,0,0,0,0.5,1.0
"Horton, Wes",CAR,16,26,12,14,3.0,17,0,0,0,0,1,0,0,1,0,2.0,3.0
"Lotulelei, Star",CAR,14,26,19,7,2.0,9,0,0,0,0,0,0,0,1,0,3.5,9.0
"Babin, Jason",NYJ,16,25,14,11,2.0,10,0,0,0,0,0,0,0,0,0,2.0,5.0
"Hatcher, Jason",WSH,13,25,15,10,5.5,36,0,0,0,0,0,1,0,1,0,1.5,2.0
"Robison, Brian",MIN,16,25,18,7,4.5,12,0,0,0,0,0,0,0,2,0,1.0,2.0
"Sims, Pat",OAK,16,25,17,8,0.0,0,0,0,0,0,0,0,0,1,0,1.5,3.0
"Langford, Kendall",STL,16,25,17,8,1.0,0,0,0,0,0,0,0,0,0,0,2.0,2.5
"Moore, William",ATL,7,25,13,12,0.0,0,0,0,0,0,2,0,0,0,0,0.0,0.0
"Douzable, Leger",NYJ,16,25,14,11,2.5,19,0,0,0,0,0,0,0,0,0,0.5,1.0
"McCain, Brice",PIT,14,25,16,9,0.0,0,3,56,1,31,0,1,0,6,0,0.5,0.5
"Browner, Brandon",NE,9,25,20,5,0.0,0,1,32,0,30,0,0,0,7,0,0.0,0.0
"Jones, Chris",NE,15,25,15,10,3.0,18,0,0,0,0,0,0,0,0,0,1.0,1.0
"Wilber, Kyle",DAL,16,21,13,8,1.5,8,0,0,0,0,0,1,0,2,0,0.0,0.0
"Jerod-Eddie, Tony",SF,16,21,13,8,0.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
"Harris, Mike",NYG,5,21,20,1,1.0,10,1,11,0,11,0,0,0,2,0,1.0,1.0
"Tyson, DeAngelo",BAL,11,21,7,14,1.0,9,0,0,0,0,0,2,0,0,0,1.5,3.0
"Frey, Isaiah",[],11,21,10,11,0.0,0,0,0,0,0,2,1,0,1,0,0.0,0.0
"Williams, Sylvester",DEN,16,21,17,4,0.0,0,0,0,0,0,0,0,0,1,0,3.5,9.5
"Chapman, Josh",IND,16,21,16,5,0.0,0,0,0,0,0,1,0,0,0,0,4.5,6.5
"Ellis, Justin",OAK,16,21,16,5,0.0,0,0,0,0,0,0,0,0,1,0,1.5,2.0
"Pickett, Ryan",HOU,13,20,11,9,0.0,0,0,0,0,0,0,0,0,3,0,0.5,1.5
"Smith, Antonio",OAK,16,20,18,2,3.0,15,0,0,0,0,1,0,0,0,0,3.0,10.0
"Tulloch, Stephen",DET,3,20,15,5,2.0,22,0,0,0,0,0,0,0,0,0,1.0,1.0
"Mebane, Brandon",SEA,9,20,11,9,1.0,9,0,0,0,0,0,0,0,0,0,4.5,9.5
"Wilson, Kyle",NYJ,16,20,18,2,1.0,5,0,0,0,0,0,0,0,1,0,1.0,1.0
"Asante, Larry",OAK,6,20,16,4,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Sheppard, Kelvin",MIA,14,20,14,6,0.0,0,0,0,0,0,1,0,0,0,0,1.5,1.5
"Gooden, Zaviar",TEN,15,20,13,7,0.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
"Marshall, Richard",SD,8,19,15,4,0.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
"Bowman, Zack",NYG,16,19,15,4,0.0,0,2,25,0,18,0,1,0,6,0,0.0,0.0
"Walker, Vance",KC,16,19,14,5,2.0,14,0,0,0,0,0,0,0,0,0,1.5,5.0
"Jamison, Tim",HOU,13,19,12,7,1.5,14,0,0,0,0,0,1,0,0,0,0.0,0.0
"Sendejo, Andrew",MIN,16,19,13,6,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"McClain, Terrell",DAL,13,19,14,5,1.0,13,0,0,0,0,1,0,0,0,0,3.0,6.0
"Bynes, Josh",DET,13,19,16,3,0.0,0,1,17,0,17,0,1,0,1,0,2.0,7.0
"Still, Devon",CIN,12,19,11,8,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Kuhn, Markus",NYG,14,19,10,9,1.0,7,0,0,0,0,0,1,1,0,0,0.5,0.5
"Curry, Vinny",PHI,16,19,17,2,9.0,53,0,0,0,0,4,1,0,0,0,1.0,2.0
"Webster, Kayvon",DEN,12,19,18,1,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Boyd, Josh",GB,15,19,9,10,0.0,0,0,0,0,0,0,0,0,1,0,2.0,3.0
"Walker, Tyrunn",NO,16,19,14,5,2.5,8,0,0,0,0,1,0,0,0,0,0.5,1.0
"Hill, Jordan",SEA,13,19,15,4,5.5,34,1,8,0,8,0,3,0,4,0,1.0,8.0
"Verrett, Jason",SD,6,19,18,1,0.0,0,1,0,0,0,0,0,0,4,0,0.0,0.0
"Southward, Dezmen",ATL,16,19,14,5,1.0,6,1,-5,0,-5,0,0,0,2,0,0.0,0.0
"Brooks, Terrence",BAL,11,19,16,3,0.0,0,0,0,0,0,0,1,0,2,0,0.0,0.0
"Bunkley, Brodrick",NO,11,18,8,10,0.0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
"Thomas, Cam",PIT,16,18,11,7,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5
"Wilson, Tavon",NE,16,18,15,3,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Branch, Andre",JAX,9,18,12,6,3.0,26,0,0,0,0,2,1,0,3,0,1.0,3.0
"Cooper, Marcus",KC,13,18,18,0,0.0,0,0,0,0,0,0,0,0,3,0,0.0,0.0
"Moody, Nick",SF,16,18,13,5,0.0,0,0,0,0,0,0,0,0,0,0,0.5,3.5
"Hal, Andre",HOU,14,18,15,3,0.0,0,0,0,0,0,0,0,0,4,0,0.0,0.0
"Keisel, Brett",PIT,12,17,8,9,1.0,0,1,16,0,16,0,0,0,5,0,0.5,0.5
"Tapp, Darryl",DET,16,17,12,5,0.5,4,0,0,0,0,0,1,0,2,0,0.0,0.0
"Mays, Joe",KC,8,17,14,3,0.0,0,0,0,0,0,0,1,0,0,0,0.5,0.5
"Godfrey, Charles",[],12,17,13,4,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Wynn, Jarius",BUF,11,17,10,7,2.0,10,0,0,0,0,0,1,0,2,0,1.0,3.0
"Shaughnessy, Matt",ARZ,8,17,12,5,0.0,0,0,0,0,0,0,0,0,0,0,2.0,6.0
"Vaughn, Cassius",DET,13,17,15,2,0.0,0,2,70,0,45,0,1,0,5,0,1.0,4.0
"Ayers, Akeem",[],11,17,13,4,4.0,35,1,0,0,0,0,0,0,1,0,2.0,4.0
"Hughes, John",CLE,5,17,7,10,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Lemon, Orie",TB,10,17,13,4,0.0,0,0,0,0,0,0,0,0,0,0,4.0,7.0
"Groves, Quentin",TEN,16,9,8,1,1.0,9,0,0,0,0,0,0,0,0,0,1.0,1.0
"Jones, Brad",GB,13,9,5,4,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Walker, Reggie",SD,11,9,4,5,0.5,8,0,0,0,0,0,0,0,0,0,0.5,0.5
"Stanford, R.J.",MIA,5,9,7,2,0.0,0,1,0,0,0,0,0,0,2,0,0.0,0.0
"Harris, Brandon",TEN,11,9,8,1,0.0,0,0,0,0,0,0,0,0,3,0,0.0,0.0
"Lumpkin, Ricky",OAK,5,9,6,3,1.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
"Poyer, Jordan",CLE,16,9,5,4,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Williams, Steve",SD,13,9,9,0,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Williams, Tourek",SD,15,9,7,2,0.0,0,0,0,0,0,0,0,0,1,0,0.5,1.0
"Law, Cordarro",SD,3,9,8,1,1.0,7,0,0,0,0,0,0,0,1,0,1.0,1.0
"Simon, John",HOU,11,9,4,5,1.5,5,0,0,0,0,0,0,0,1,0,1.5,5.0
"Ball, Marcus",NO,12,9,5,4,0.0,0,0,0,0,0,0,0,0,0,0,2.0,4.0
"Lawrence, Demarcus",DAL,7,9,6,3,0.0,0,0,0,0,0,0,0,0,0,0,1.0,4.0
"Aikens, Walt",MIA,15,9,7,2,0.0,0,1,43,0,43,0,0,0,1,0,0.0,0.0
"Desir, Pierre",CLE,5,9,9,0,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Stinson, Ed",ARZ,10,9,6,3,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Dixon, Brandon",TB,14,9,8,1,0.0,0,1,0,0,0,0,0,0,2,0,0.5,1.5
"Dixon, Brian",NO,16,9,7,2,0.0,0,0,0,0,0,1,0,0,1,0,0.0,0.0
"Glanton, Adarius",CAR,10,9,5,4,0.0,0,0,0,0,0,1,0,0,0,0,1.0,4.0
"Roberson, Marcus",STL,9,9,8,1,0.0,0,1,18,0,18,0,0,0,1,0,0.0,0.0
"Tillman, Charles",CHI,2,8,8,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Blackburn, Chase",CAR,6,8,4,4,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Spillman, C.J.",DAL,16,8,6,2,0.0,0,0,0,0,0,0,1,0,0,0,0.5,0.5
"Deaderick, Brandon",NO,13,8,4,4,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Watson, Dekoda",[],10,8,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Dockery, James",CAR,7,8,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Crawford, Jack",DAL,6,8,6,2,2.0,10,0,0,0,0,1,0,0,0,0,1.0,1.0
"Hosley, Jayron",NYG,6,8,8,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Thomas, Michael",MIA,8,8,6,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Powell, Ty",BUF,14,8,4,4,1.0,5,0,0,0,0,0,0,0,1,0,0.0,0.0
"Ford, Dee",KC,16,8,4,4,1.5,10,0,0,0,0,0,0,0,1,0,0.0,0.0
"Attaochu, Jerry",SD,11,8,6,2,2.0,13,0,0,0,0,1,0,0,1,0,0.0,0.0
"Martin, Kareem",ARZ,11,8,8,0,1.0,8,0,0,0,0,1,0,0,1,0,0.0,0.0
"Jones, DaQuan",TEN,7,8,5,3,1.0,1,0,0,0,0,1,0,0,0,0,1.0,2.0
"Pennel, Mike",GB,13,8,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
"Louis-Jean, Al",CHI,9,8,5,3,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Fatinikun, T.J.",TB,10,8,4,4,0.5,2,0,0,0,0,0,0,0,0,0,1.5,1.5
"Cofield Jr., Barry",WSH,8,7,5,2,1.0,2,0,0,0,0,0,0,0,0,0,0.5,0.5
"Golston, Kedric",WSH,11,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Benard, Marcus",ARZ,12,7,7,0,1.0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
"Carey, Don",DET,13,7,6,1,0.0,0,0,0,0,0,0,1,1,0,0,0.0,0.0
"Brock, Tramaine",SF,3,7,7,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Chekwa, Chimdi",OAK,10,7,6,1,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Claiborne, Morris",DAL,4,7,5,2,0.0,0,1,-8,0,-8,0,0,0,2,0,0.0,0.0
"Bolden, Omar",DEN,15,7,7,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Bethel, Justin",ARZ,16,7,7,0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0
"DiManche, Jayson",CIN,12,7,4,3,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Shead, Deshawn",SEA,16,7,6,1,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Clowney, Jadeveon",HOU,4,7,5,2,0.0,0,0,0,0,0,0,0,0,0,0,2.5,10.5
"Dennard, Darqueze",CIN,14,7,6,1,1.0,3,0,0,0,0,0,0,0,1,0,0.0,0.0
"Frederick, Terrence",NO,3,17,15,2,0.0,0,0,0,0,0,0,0,0,0,0,2.0,2.0
"Goodman, Malliciah",ATL,16,17,6,11,0.0,0,0,0,0,0,2,0,0,0,0,1.0,1.0
"Bair, Brandon",PHI,16,17,14,3,1.5,6,0,0,0,0,0,0,0,1,0,2.0,5.0
"Smith, Jacquies",TB,15,17,13,4,6.5,25,0,0,0,0,1,1,0,2,0,0.0,0.0
"Carradine, Tank",SF,9,17,16,1,3.0,24,0,0,0,0,0,0,0,0,0,2.0,3.0
"Melvin, Rashaan",BAL,3,17,13,4,0.0,0,0,0,0,0,1,0,0,1,0,1.0,5.0
"Ward, Jimmie",SF,8,17,16,1,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Hageman, Ra'Shede",ATL,16,17,13,4,1.0,7,0,0,0,0,0,0,0,0,0,3.0,8.0
"Tuitt, Stephon",PIT,16,17,11,6,1.0,4,0,0,0,0,1,0,0,0,0,0.0,0.0
"Gaines, Phillip",KC,13,17,17,0,0.0,0,0,0,0,0,0,0,0,4,0,0.0,0.0
"Davis, Todd",[],9,17,9,8,0.0,0,0,0,0,0,0,0,0,2,0,1.5,3.5
"Taylor, Ike",PIT,5,16,11,5,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Hall, DeAngelo",WSH,3,16,12,4,0.0,0,0,0,0,0,1,1,0,0,0,1.0,5.0
"Lawson, Manny",BUF,16,16,14,2,1.5,12,0,0,0,0,0,0,0,2,0,3.0,7.0
"Rivers, Keith",BUF,12,16,11,5,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Wootton, Corey",MIN,15,16,11,5,1.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
"McCray, Danny",CHI,15,16,10,6,0.0,0,0,0,0,0,0,1,0,0,0,0.5,1.0
"Carter, Quinton",DEN,11,16,12,4,1.0,6,0,0,0,0,1,0,0,1,0,0.0,0.0
"Solomon, Scott",[],8,16,9,7,2.0,12,0,0,0,0,2,1,0,0,0,1.0,2.0
"Guy, Lawrence",[],14,16,2,14,0.0,0,0,0,0,0,0,1,0,1,0,0.0,0.0
"Cole, Audie",MIN,16,16,13,3,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Jones, Jarvis",PIT,7,16,7,9,2.0,18,0,0,0,0,1,0,0,0,0,1.0,1.0
"Palepoi, Tenny",SD,16,16,9,7,0.0,0,0,0,0,0,0,0,0,0,0,3.5,12.5
"Kerr, Zach",IND,12,16,11,5,3.0,6,0,0,0,0,1,0,0,1,0,1.0,2.0
"Wynn, Kerry",NYG,5,16,12,4,1.5,8,1,7,0,7,0,1,0,1,0,0.5,0.5
"Jenkins, Cullen",NYG,12,15,7,8,1.0,8,0,0,0,0,0,1,0,1,0,1.5,3.5
"Melton, Henry",DAL,16,15,11,4,5.0,24,0,0,0,0,0,2,0,4,0,2.0,7.0
"Schofield, O'Brien",SEA,16,15,11,4,2.0,22,0,0,0,0,0,1,0,0,0,0.0,0.0
"Sharpton, Darryl",CHI,5,15,10,5,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Smith, Aldon",SF,7,15,10,5,2.0,16,0,0,0,0,0,0,0,0,0,2.0,12.0
"Dennard, Alfonzo",NE,6,15,13,2,0.0,0,1,0,0,0,0,0,0,1,0,1.0,3.0
"Davis, Ryan",JAX,16,15,12,3,6.5,40,0,0,0,0,2,2,0,2,0,2.0,4.0
"Taylor, Devin",DET,16,15,11,4,1.0,2,0,0,0,0,0,0,0,0,0,1.0,5.0
"Armstrong, Ray-Ray",[],15,15,11,4,0.0,0,0,0,0,0,1,0,0,1,0,0.0,0.0
"Rolle, Jumal",HOU,10,15,14,1,0.0,0,3,25,0,13,0,0,0,4,0,1.0,1.0
"Martin, Sherrod",JAX,13,14,11,3,0.0,0,1,0,0,0,1,0,0,2,0,0.0,0.0
"Fairley, Nick",DET,8,14,8,6,1.0,2,0,0,0,0,1,0,0,0,0,2.0,7.0
"Bryant, Corbin",BUF,16,14,7,7,1.5,6,0,0,0,0,1,0,0,1,0,1.5,1.5
"Kearse, Frank",WSH,15,14,11,3,3.0,16,0,0,0,0,0,0,0,0,0,0.0,0.0
"Kirkpatrick, Dre",CIN,16,14,12,2,0.0,0,3,32,1,30,0,0,0,7,0,0.0,0.0
"Guy, Winston",JAX,4,14,10,4,1.0,10,0,0,0,0,0,0,0,1,0,1.0,1.0
"Edebali, Kasim",NO,16,14,9,5,2.0,9,0,0,0,0,1,0,0,0,0,0.5,1.5
"Butler, Malcolm",NE,11,14,13,1,0.0,0,0,0,0,0,0,0,0,3,0,0.0,0.0
"Branch, Alan",NE,8,13,8,5,0.0,0,0,0,0,0,0,0,0,1,0,1.5,2.0
"Sanford, Jamarca",[],9,13,11,2,0.0,0,0,0,0,0,0,0,0,0,0,2.0,5.0
"Franks, Dominique",BAL,4,13,12,1,0.0,0,0,0,0,0,0,0,0,5,0,0.0,0.0
"Butler, Crezdon",TB,11,13,13,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Martin, Mike",TEN,12,13,7,6,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Jordan, Dion",MIA,10,13,13,0,1.0,7,0,0,0,0,0,0,0,1,0,0.0,0.0
"Reynolds, LaRoy",JAX,16,13,9,4,0.0,0,0,0,0,0,0,1,0,0,0,1.5,2.0
"Nelson, Corey",DEN,16,13,7,6,0.0,0,0,0,0,0,0,0,0,1,0,0.5,0.5
"Davis, Chris",SD,12,13,11,2,0.0,0,0,0,0,0,1,0,0,1,0,0.0,0.0
"Umenyiora, Osi",ATL,16,12,9,3,2.5,15,0,0,0,0,0,1,1,2,0,0.0,0.0
"Vickerson, Kevin",KC,15,12,9,3,0.0,0,0,0,0,0,0,0,0,1,0,3.5,9.5
"Dahl, Craig",SF,16,12,12,0,0.0,0,1,0,0,0,0,0,0,2,0,0.0,0.0
"English, Larry",TB,12,12,7,5,1.0,9,0,0,0,0,1,0,0,0,0,0.0,0.0
"Ellis, Kenrick",NYJ,14,12,4,8,1.0,8,0,0,0,0,0,0,0,0,0,0.5,0.5
"Fua, Sione",CLE,11,12,6,6,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Richardson, Sean",GB,16,12,10,2,0.0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
"Austin Jr., Marvin",DEN,15,12,8,4,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Robinson, Trenton",WSH,15,12,10,2,0.0,0,1,14,0,14,0,1,0,1,0,0.0,0.0
"Lane, Jeremy",SEA,7,12,8,4,0.0,0,0,0,0,0,1,0,0,3,0,0.0,0.0
"Lawrence, Cameron",DAL,16,12,6,6,1.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
"Davis, Will",MIA,10,12,11,1,0.0,0,0,0,0,0,0,0,0,3,0,0.0,0.0
"Mayowa, Benson",OAK,16,12,7,5,1.0,2,0,0,0,0,0,0,0,1,0,2.0,6.0
"Walker, Casey",[],6,12,7,5,1.0,5,0,0,0,0,0,0,0,0,0,1.5,5.0
"Ealy, Kony",CAR,15,12,8,4,4.0,33,0,0,0,0,1,0,0,0,0,0.0,0.0
"Huff, Marqueston",TEN,14,12,7,5,1.0,12,1,23,1,23,0,0,0,2,0,0.0,0.0
"Carrethers, Ryan",SD,6,12,12,0,0.0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
"Bowen, Stephen",WSH,8,11,10,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Beason, Jon",NYG,4,11,6,5,0.0,0,0,0,0,0,0,0,0,1,0,1.0,3.0
"Houston, Lamarr",CHI,8,11,8,3,1.0,11,0,0,0,0,0,1,0,1,0,2.0,5.0
"Dobbs, Demarcus",[],10,11,9,2,0.0,0,0,0,0,0,0,0,0,0,0,2.0,5.0
"Johnson, Jeron",SEA,15,11,8,3,0.0,0,0,0,0,0,0,0,0,1,0,1.0,2.0
"Trevathan, Danny",DEN,3,11,9,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Greene, Khaseem",CHI,10,11,8,3,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Smith, Quanterus",DEN,15,11,7,4,0.0,0,0,0,0,0,0,0,0,2,0,2.0,2.0
"Hughes, Montori",IND,12,11,8,3,0.0,0,0,0,0,0,0,1,0,1,0,2.0,3.0
"Johnson, Nico",CIN,11,11,7,4,0.0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
"Harmon, Duron",NE,16,11,8,3,0.0,0,1,60,0,60,0,1,0,1,0,0.0,0.0
"Simon, Tharold",SEA,10,11,9,2,0.0,0,1,0,0,0,0,0,0,3,0,0.0,0.0
"Bryant, Armonty",CLE,5,11,5,6,1.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
"Skinner, Deontae",NE,7,11,2,9,1.0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
"Carson, Glenn",ARZ,5,11,7,4,0.0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
"Autry, Denico",OAK,10,11,7,4,0.0,0,0,0,0,0,0,0,0,0,0,3.5,4.5
"Freeney, Dwight",SD,16,10,6,4,3.5,35,0,0,0,0,0,1,0,1,0,1.0,2.0
"Fluellen, Andre",DET,8,10,9,1,2.0,13,0,0,0,0,0,1,0,0,0,1.5,3.5
"Studebaker, Andy",IND,13,10,5,5,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0
"Palmer, Ashlee",DET,16,10,7,3,1.5,13,0,0,0,0,0,0,0,2,0,0.0,0.0
"Maiava, Kaluka",OAK,4,10,5,5,0.0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
"Stuckey, Darrell",SD,16,10,6,4,0.0,0,0,0,0,0,0,2,1,2,0,0.5,1.0
"Taylor, Phil",CLE,5,10,6,4,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Powe, Jerrell",HOU,16,10,6,4,0.0,0,0,0,0,0,0,0,0,1,0,0.5,0.5
"Heath, Jeff",DAL,14,10,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Bass, David",CHI,8,10,6,4,3.0,34,0,0,0,0,1,0,0,0,0,0.5,0.5
"Easley, Dominique",NE,11,10,7,3,1.0,4,1,0,0,0,0,0,0,1,0,1.0,3.0
"Pierre-Louis, Kevin",SEA,7,10,7,3,0.0,0,0,0,0,0,0,1,0,0,0,1.0,1.0
"Pagan, Jeoffrey",HOU,16,10,5,5,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Allen, Beau",PHI,16,10,7,3,0.5,4,0,0,0,0,0,0,0,0,0,0.0,0.0
"Fede, Terrence",MIA,11,10,8,2,1.0,5,0,0,0,0,0,0,0,0,1,0.0,0.0
"Barnes, T.J.",NYJ,6,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
"Van Noy, Kyle",DET,8,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,1.0,7.0
"Berhe, Nat",NYG,16,4,3,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Price, Jabari",MIN,14,4,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Purifoy, Loucheiz",IND,11,4,4,0,0.0,0,0,0,0,0,1,0,0,1,0,0.0,0.0
"McCain, Chris",MIA,10,4,4,0,1.0,9,0,0,0,0,0,0,0,0,0,0.0,0.0
"Barnes, Antwan",NYJ,5,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Ghee, Brandon",TEN,6,3,3,0,0.0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
"Cook, Chris",SF,6,3,3,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Mays, Taylor",CIN,16,3,2,1,1.0,6,0,0,0,0,0,0,0,0,1,0.0,0.0
"Ebner, Nate",NE,12,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Bilukidi, Christo",BAL,4,3,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
