Player,Team,Games Played,Total Tackles,Solo Tackles,Assisted Tackles,Sacks,Sack Yards,Interceptions,Interception Yards,Interception Touchdowns,Interception Return Long,Forced Fumbles,Fumbles Recovered,Fumble Recovery Touchdowns,Passes Defensed,Safeties,Stuffs,Stuff Yards
"Howell, Delano",IND,6,18,15,3,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1.0
"Jefferson, Tony",ARZ,16,18,15,3,0.0,0,0,0,0,0,0,0,0,0,0,1.0,4.0
"Lester, Robert",CAR,12,18,14,4,0.0,0,3,5,0,5,0,1,0,4,0,0.0,0.0
"Muir, Daniel",OAK,10,17,12,5,1.0,6,0,0,0,0,0,0,0,0,0,1.0,3.0
"Trusnik, Jason",MIA,16,17,12,5,0.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
"Mincey, Jeremy",[],10,17,10,7,2.0,13,0,0,0,0,0,0,0,1,0,2.5,3.5
"Abdullah, Husain",KC,16,17,12,5,0.5,4,1,44,1,44,0,1,0,4,0,0.5,1.5
"Raji, B.J.",GB,16,17,12,5,0.0,0,0,0,0,0,0,0,0,0,0,2.0,5.0
"English, Larry",SD,9,17,12,5,2.5,16,0,0,0,0,0,0,0,1,0,0.0,0.0
"Mays, Taylor",CIN,8,17,11,6,0.0,0,0,0,0,0,0,1,0,3,0,0.0,0.0
"Jarrett, Jaiquawn",NYJ,16,17,12,5,0.0,0,0,0,0,0,1,0,0,0,0,1.0,2.0
"Harris, Brandon",HOU,16,17,14,3,0.0,0,0,0,0,0,0,0,0,5,0,0.0,0.0
"Thomas, J.T.",JAX,15,17,12,5,0.0,0,0,0,0,0,1,0,0,0,1,0.0,0.0
"Klein, A.J.",CAR,16,17,16,1,2.0,21,0,0,0,0,0,0,0,0,0,2.0,5.0
"Mosley, C.J.",DET,16,16,12,4,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0
"Maiava, Kaluka",OAK,9,16,9,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Bruton, David",DEN,16,16,14,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Woods, Al",PIT,16,16,8,8,2.0,6,0,0,0,0,0,0,0,2,0,0.0,0.0
"Ellis, Kenrick",NYJ,16,16,11,5,0.0,0,0,0,0,0,0,0,0,0,0,1.5,3.5
"Wolfe, Derek",DEN,11,16,11,5,4.0,34,0,0,0,0,0,1,0,0,0,2.5,3.0
"McFadden, Leon",CLE,16,16,10,6,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Palmer, Nate",GB,8,16,8,8,0.0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
"Werner, Bjoern",IND,13,16,13,3,2.5,15,0,0,0,0,0,0,0,3,0,1.5,3.5
"Hankins, Johnathan",NYG,11,16,9,7,0.0,0,0,0,0,0,0,0,0,0,0,2.0,3.5
"Cole, Colin",CAR,15,15,9,6,1.0,1,0,0,0,0,0,0,0,0,0,0.5,1.0
"Hayward, Adam",TB,16,15,10,5,0.0,0,0,0,0,0,0,0,0,1,0,1.0,4.0
"Steltz, Craig",CHI,16,15,12,3,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Cohen, Landon",[],15,15,9,6,0.0,0,0,0,0,0,0,0,0,0,0,1.5,2.5
"Jackson, Rob",WSH,12,15,6,9,2.0,5,1,4,0,4,0,0,0,1,0,0.5,1.0
"Fletcher, Dane",NE,15,15,9,6,2.0,19,0,0,0,0,1,0,0,0,0,0.0,0.0
"Graham, Brandon",PHI,16,15,11,4,3.0,22,0,0,0,0,1,0,0,0,0,1.0,3.0
"Cody, Terrence",BAL,12,15,7,8,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Nevis, Drake",[],12,15,11,4,0.0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
"Raymond, Mistral",MIN,12,15,10,5,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Alexander, Frank",CAR,12,15,9,6,1.0,2,0,0,0,0,0,1,0,2,0,0.5,1.0
"Chapman, Josh",IND,13,15,9,6,0.0,0,0,0,0,0,0,0,0,0,0,0.5,1.5
"Poyer, Jordan",[],12,15,14,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Bailey, Champ",DEN,5,14,12,2,0.0,0,0,0,0,0,0,0,0,3,0,0.0,0.0
"Conner, Kavell",IND,10,14,13,1,0.0,0,0,0,0,0,0,1,0,1,0,0.0,0.0
"Te'o-Nesheim, Daniel",TB,16,14,9,5,0.0,0,0,0,0,0,0,0,0,0,0,2.0,3.0
"Klug, Karl",TEN,16,14,8,6,2.0,23,0,0,0,0,2,1,1,2,0,0.0,0.0
"Bryant, Corbin",BUF,15,14,7,7,1.0,7,0,0,0,0,0,0,0,0,0,1.5,3.5
"McMillian, Jerron",GB,12,14,14,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Martin, Mike",TEN,13,14,10,4,1.0,3,0,0,0,0,0,0,0,1,0,1.5,3.0
"Taylor, Devin",DET,14,14,9,5,2.5,18,0,0,0,0,2,0,0,1,0,2.5,8.0
"Jammer, Quentin",DEN,11,13,12,1,0.0,0,0,0,0,0,0,1,0,2,0,0.0,0.0
"Robinson, Dunta",KC,8,13,13,0,0.0,0,0,0,0,0,0,1,0,4,0,0.0,0.0
"Carr, Chris",NO,11,13,9,4,0.0,0,1,0,0,0,0,0,0,4,0,0.0,0.0
"Webster, Corey",NYG,4,13,8,5,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Bunkley, Brodrick",NO,12,13,8,5,0.0,0,0,0,0,0,0,0,0,0,0,1.5,1.5
"Geathers, Clifton",PHI,16,13,9,4,0.0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
"Collins, Nate",CHI,5,13,6,7,1.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
"Addison, Mario",CAR,16,13,7,6,2.5,20,0,0,0,0,1,1,0,0,0,0.0,0.0
"Matthews, Cliff",ATL,15,13,7,6,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Goode, Najee",PHI,14,13,9,4,1.0,6,0,0,0,0,0,1,1,4,0,0.0,0.0
"Pleasant, Eddie",HOU,16,13,12,1,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Witherspoon, Will",STL,16,12,11,1,0.0,0,1,20,0,20,0,1,0,1,0,1.5,2.0
"Sopoaga, Isaac",[],14,12,8,4,1.0,8,0,0,0,0,0,0,0,1,0,1.0,3.0
"Johnson, Tom",NO,12,12,6,6,2.0,18,0,0,0,0,0,0,0,0,0,0.0,0.0
"Dobbs, Demarcus",SF,15,12,4,8,0.0,0,0,0,0,0,0,0,0,1,0,0.5,0.5
"Lane, Jeremy",SEA,15,12,9,3,0.0,0,0,0,0,0,0,0,0,4,0,1.0,1.0
"Motta, Zeke",ATL,10,12,7,5,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Webb, B.W.",DAL,15,12,9,3,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Banjo, Chris",GB,16,12,10,2,0.0,0,0,0,0,0,0,0,0,2,0,0.0,0.0
"Charles, Stefan",BUF,8,12,8,4,1.0,7,0,0,0,0,1,0,0,0,0,2.0,6.0
"McNary, Josh",IND,5,12,10,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Brown, Arthur",BAL,14,12,8,4,0.5,4,0,0,0,0,1,0,0,0,0,0.0,0.0
"Idonije, Israel",DET,15,11,7,4,0.5,2,0,0,0,0,0,0,0,0,0,3.0,9.0
"Rucker, Frostee",ARZ,16,11,9,2,1.0,10,0,0,0,0,0,0,0,0,0,1.0,4.0
"Adams, Michael",TB,6,11,10,1,1.0,7,0,0,0,0,0,0,0,1,0,0.0,0.0
"Cason, Antoine",ARZ,16,11,9,2,0.0,0,2,36,1,20,0,2,0,3,0,0.0,0.0
"Carter, Tony",DEN,12,11,10,1,0.0,0,1,0,0,0,0,0,0,6,0,0.0,0.0
"Wynn, Jarius",[],15,11,8,3,2.0,13,0,0,0,0,0,0,0,2,0,1.5,6.5
"Cudjo, Jermelle",STL,13,11,7,4,0.0,0,0,0,0,0,0,0,0,1,0,1.0,1.0
"Black, Ahmad",TB,4,11,8,3,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Carder, Tank",CLE,15,11,6,5,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Bolden, Omar",DEN,16,11,8,3,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Crawford, Jack",OAK,15,11,5,6,0.0,0,0,0,0,0,0,0,0,0,0,2.5,6.5
"Carmichael, Roc",PHI,13,11,11,0,0.0,0,0,0,0,0,0,0,0,4,0,0.0,0.0
"Jenkins, Jelani",MIA,16,11,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Lemonier, Corey",SF,16,11,9,2,1.0,4,0,0,0,0,1,0,0,2,1,0.5,2.0
"Barnett, Nick",WSH,14,10,5,5,0.0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
"Spears, Marcus",BAL,5,10,5,5,0.0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
"Godfrey, Charles",CAR,2,10,8,2,1.0,13,0,0,0,0,0,0,0,2,0,0.0,0.0
"Benard, Marcus",ARZ,12,10,9,1,2.5,12,0,0,0,0,1,0,0,1,0,0.0,0.0
"Spillman, C.J.",SF,16,10,7,3,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Brown, Everette",DAL,7,10,5,5,1.0,7,0,0,0,0,1,0,0,0,0,2.0,6.0
"Carrington, Alex",BUF,3,10,4,6,0.0,0,0,0,0,0,0,0,0,0,0,2.0,5.0
"Gordy, Josh",IND,12,10,8,2,0.0,0,1,7,0,7,0,0,0,3,0,0.0,0.0
"McClain, Terrell",HOU,16,10,8,2,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Richardson, Sean",GB,6,10,8,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Harvey, Mario",IND,12,10,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Tyson, DeAngelo",BAL,13,10,9,1,2.0,5,1,0,0,0,0,0,0,1,0,0.0,0.0
"Jones, Datone",GB,16,10,7,3,3.5,16,0,0,0,0,0,1,0,0,0,0.0,0.0
"Williams, Tourek",SD,13,10,9,1,1.0,11,0,0,0,0,1,0,0,0,0,0.0,0.0
"Bryant, Armonty",CLE,12,10,7,3,2.0,8,0,0,0,0,0,0,0,0,0,0.0,0.0
"Rogers, Shaun",NYG,7,9,7,2,0.0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
"Wilfork, Vince",NE,4,9,4,5,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Ratliff, Jeremiah",CHI,5,9,7,2,1.5,7,0,0,0,0,0,0,0,0,0,1.0,3.0
"Wimbley, Kamerion",TEN,16,9,8,1,3.0,25,0,0,0,0,0,0,0,0,0,1.0,1.0
"Tapp, Darryl",WSH,11,9,6,3,1.0,1,0,0,0,0,0,0,0,0,0,1.5,6.5
"Landri, Derek",TB,9,9,6,3,1.0,7,0,0,0,0,0,0,0,0,0,0.5,0.5
"Deaderick, Brandon",JAX,13,9,7,2,0.5,2,0,0,0,0,1,1,0,1,0,0.0,0.0
"Trufant, Isaiah",NYJ,16,9,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Stuckey, Darrell",SD,16,9,7,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Johnson, James-Michael",KC,16,9,9,0,1.0,7,0,0,0,0,1,0,0,1,0,0.0,0.0
"Edwards, Lavar",TEN,7,9,5,4,0.0,0,0,0,0,0,0,0,0,1,0,1.5,5.0
"Martin, Josh",KC,5,9,8,1,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"McGee, Brandon",STL,15,9,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Eubanks, Darius",CLE,9,9,5,4,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Walker, Tyrunn",NO,7,9,4,5,1.0,4,0,0,0,0,0,0,0,1,0,0.0,0.0
"Lotulelei, John",[],14,9,5,4,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Jones, Abry",JAX,8,9,8,1,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Reynolds, LaRoy",JAX,12,9,7,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Foote, Larry",PIT,1,8,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
"Boley, Michael",CIN,10,8,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Giordano, Matt",STL,16,8,7,1,0.0,0,1,82,1,82,1,0,0,1,0,0.0,0.0
"Gorrer, Danny",TB,7,8,7,1,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Cole, Marquice",NE,13,8,6,2,0.0,0,1,0,0,0,0,1,0,2,0,0.5,0.5
"Wilson, C.J.",GB,8,8,5,3,0.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
"Coleman, Kurt",PHI,15,8,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Sylvester, Stevenson",PIT,9,8,6,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Sanford, Brian",[],6,8,4,4,0.0,0,0,0,0,0,0,0,0,0,0,1.5,4.5
"Green, Jonte",DET,9,8,5,3,0.0,0,0,0,0,0,0,0,0,3,0,0.0,0.0
"Hayward, Casey",GB,3,8,5,3,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Bush, Josh",NYJ,16,8,6,2,0.0,0,0,0,0,0,1,0,0,0,0,1.0,4.0
"Ingram, Melvin",SD,4,8,4,4,1.0,0,0,0,0,0,1,0,0,0,0,0.5,1.0
"Goodman, Malliciah",ATL,14,8,5,3,0.0,0,0,0,0,0,0,2,0,0,0,1.0,1.0
"Wreh-Wilson, Blidi",TEN,13,8,6,2,0.0,0,0,0,0,0,1,0,0,1,0,1.0,1.0
"Davis, Will",MIA,5,8,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Horton, Wes",CAR,10,8,6,2,2.0,9,0,0,0,0,0,0,0,0,0,0.5,1.0
"Gaither, Omar",ATL,8,7,2,5,0.0,0,0,0,0,0,0,0,0,0,0,0.5,0.5
"Wright, Eric",SF,7,7,7,0,0.0,0,1,0,0,0,0,0,0,2,0,0.0,0.0
"Dahl, Craig",SF,16,7,4,3,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Biermann, Kroy",ATL,2,7,5,2,0.0,0,0,0,0,0,0,0,0,0,0,1.0,1.0
"Schofield, O'Brien",SEA,15,7,6,1,1.0,6,0,0,0,0,0,0,0,0,0,2.0,9.0
"Wilson, Kion",PIT,7,7,5,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Abdul-Quddus, Isa",NO,11,7,6,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Bowers, Da'Quan",TB,13,7,2,5,1.0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
"Prosinski, Chris",JAX,16,7,5,2,0.0,0,0,0,0,0,0,0,0,2,0,0.5,1.0
"Parker, Ron",KC,16,7,7,0,1.0,3,2,29,0,15,1,2,0,3,0,0.0,0.0
"Still, Devon",CIN,10,7,3,4,0.0,0,0,0,0,0,0,0,0,3,0,0.0,0.0
"Conrath, Matt",STL,8,7,5,2,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Martin, Eric",CLE,16,4,2,2,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Catapano, Mike",KC,15,4,3,1,1.0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
"Baker, Chase",MIN,5,4,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Square, Damion",PHI,10,4,4,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Geathers, Kwame",SD,7,4,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Gumbs, Jose",WSH,8,4,4,0,0.0,0,1,2,0,2,0,0,0,1,0,0.0,0.0
"Dawson, Keyunta",[],8,3,2,1,0.5,3,0,0,0,0,1,0,0,0,0,0.0,0.0
"Alexander, Lorenzo",ARZ,3,3,3,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Gibson, Gary",TB,13,3,1,2,0.0,0,0,0,0,0,0,0,0,0,0,1.0,3.0
"Barnes, Antwan",NYJ,5,3,2,1,2.0,20,0,0,0,0,0,0,0,0,0,0.0,0.0
"Fluellen, Andre",DET,13,3,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0.5,2.0
"Scott, Trevor",TB,4,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Groves, Quentin",CLE,5,3,3,0,2.0,13,0,0,0,0,1,0,0,0,0,0.0,0.0
"Butler, Crezdon",SD,12,3,2,1,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Maragos, Chris",SEA,16,3,3,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Irvin, Corvey",DAL,6,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Dockery, James",CAR,5,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Campbell, Tommie",TEN,8,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Matthews, Casey",PHI,16,3,3,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Acho, Sam",ARZ,3,3,3,0,1.0,9,0,0,0,0,1,0,0,0,0,0.0,0.0
"Gomes, DeJon",DET,16,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Burris, Miles",OAK,6,3,2,1,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Freeny, Jonathan",MIA,16,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.5,2.5
"Forston, Marcus",NE,3,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,2.5,3.5
"Williams, Duke",BUF,16,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Tupou, Christian",CHI,5,3,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Hunt, Margus",CIN,10,3,1,2,0.5,4,0,0,0,0,0,0,0,0,0,0.0,0.0
"Armstrong, Ray Ray",STL,16,3,3,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Buchanan, Michael",NE,15,3,3,0,2.0,15,0,0,0,0,0,0,0,0,0,0.0,0.0
"Aaitui, Isaako",MIA,4,3,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Knott, Jake",PHI,12,3,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Tuggle, Justin",HOU,15,3,2,1,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Freeney, Dwight",SD,4,2,1,1,0.5,6,0,0,0,0,0,0,0,0,0,0.0,0.0
"Asomugha, Nnamdi",SF,3,2,2,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Spencer, Anthony",DAL,1,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Jones, Edgar",DAL,7,2,2,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Merling, Phillip",WSH,3,2,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Connor, Dan",[],6,2,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Brown, Sergio",IND,14,2,2,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Robinson, Patrick",NO,2,2,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Anderson, Colt",PHI,14,2,1,1,0.0,0,0,0,0,0,1,0,0,1,0,0.0,0.0
"Jefferson, A.J.",MIN,10,2,2,0,0.0,0,1,1,0,1,0,0,0,1,0,0.0,0.0
"Brown, Jalil",IND,5,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Powe, Jerrell",KC,2,2,1,1,1.0,3,0,0,0,0,0,0,0,1,0,0.0,0.0
"Burton, Brandon",BUF,5,2,0,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Johnson, Jeron",SEA,7,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Brown, Chykie",BAL,16,2,1,1,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Robertson, Travian",ATL,5,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Ozougwu, Cheta",CHI,7,2,2,0,1.0,7,0,0,0,0,1,0,0,0,0,0.0,0.0
"Moch, Dontay",ARZ,4,2,2,0,1.0,9,0,0,0,0,0,0,0,0,0,0.0,0.0
"Robinson, Adrian",[],8,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.5,2.0
"Johnson, Cam",IND,12,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Fangupo, Hebron",PIT,4,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Marshall, Brandon",DEN,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Washington, Cornelius",CHI,2,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Schaffer, J.K.",CIN,9,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Pellerin, Micah",[],5,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Vega, Jason",DAL,2,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Stafford, Daimion",TEN,16,1,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Commings, Sanders",KC,2,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Johnson, Shelton",OAK,4,1,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Rivers, Gerald",STL,2,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Johnson, Keelan",PHI,2,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Taylor, Jamar",MIA,9,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Beauharnais, Steve",NE,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Reddick, Kevin",NO,16,1,1,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Sweeting, Rod",NO,9,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Davis, Troy",NYJ,4,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Dial, Quinton",SF,3,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Moody, Nick",SF,4,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Morris, Darryl",SF,13,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Brooks, Michael",SEA,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Glaud, Ka'Lial",TB,7,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Robinson, Denard",JAX,16,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Osgood, Kassim",SF,14,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0.0,0.0
"Loeffler, Cullen",MIN,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Koenen, Michael",TB,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Suisham, Shaun",PIT,16,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Gandy, Dylan",DET,15,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Denney, John",MIA,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Johnson, Charlie",MIN,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Koch, Sam",BAL,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Weems, Eric",CHI,16,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Olsen, Greg",CAR,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Hilliard, Corey",DET,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Leonard, Brian",TB,16,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Ventrone, Bubba",SF,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"DeOssie, Zak",NYG,16,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
"Moore, Matt",MIA,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Choice, Tashard",[],15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Henne, Chad",JAX,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Green-Ellis, BenJarvus",CIN,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Stafford, Matthew",DET,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Lang, T.J.",GB,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Brown, Donald",IND,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Franks, Dominique",ATL,16,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Bryant, Dez",DAL,16,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
"Francois, Robert",GB,4,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Moore, Marlon",[],14,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Ajirotutu, Seyi",SD,14,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Hosley, Jayron",NYG,11,7,5,2,0.0,0,0,0,0,0,0,0,0,2,0,0.5,0.5
"Gooden, Zaviar",TEN,9,7,4,3,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"Johnson, Nico",KC,6,7,5,2,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"McCray, Kelcie",[],15,7,3,4,0.0,0,0,0,0,0,0,1,0,1,0,1.0,2.0
"Foster, Glenn",NO,12,7,4,3,3.0,9,0,0,0,0,0,0,0,1,0,1.5,2.5
"Ta'amu, Alameda",ARZ,14,7,5,2,0.0,0,0,0,0,0,0,0,0,0,0,2.0,4.5
"Hill, Jordan",SEA,4,7,4,3,1.5,8,0,0,0,0,0,0,0,0,0,0.0,0.0
"Farwell, Heath",SEA,16,6,3,3,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0
"Bush, Jarrett",GB,12,6,5,1,0.0,0,1,0,0,0,0,0,0,5,0,0.0,0.0
"Huff, Michael",[],10,6,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
"McIntosh, Rocky",DET,16,6,5,1,0.0,0,0,0,0,0,0,0,0,0,0,1.0,2.0
"Herring, Will",NO,16,6,3,3,0.0,0,1,6,0,6,0,0,0,1,0,0.0,0.0
"Lowery, Dwight",JAX,3,6,4,2,0.0,0,0,0,0,0,0,1,0,1,0,1.0,1.0
