Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Andrew Hawkins,Cleveland Browns,1,7,4,33,0,0,0,0,Home,Baltimore Ravens,17
Damaris Johnson,Houston Texans,1,3,3,33,0,0,0,0,Away,Jacksonville Jaguars,17
Jeremy Ross,Detroit Lions,1,2,2,33,0,0,0,0,Home,Green Bay Packers,17
Devin Hester,Atlanta Falcons,1,6,4,32,0,0,0,0,Away,Carolina Panthers,17
Dwayne Bowe,Kansas City Chiefs,1,5,3,30,0,0,0,0,Away,San Diego Chargers,17
Larry Fitzgerald,Arizona Cardinals,1,4,2,29,0,0,0,0,Home,San Francisco 49ers,17
Malcom Floyd,San Diego Chargers,1,8,3,29,0,0,0,0,Home,Kansas City Chiefs,17
Harry Douglas,Atlanta Falcons,1,6,5,28,0,0,0,0,Away,Carolina Panthers,17
Brandon Gibson,Miami Dolphins,1,7,3,27,0,0,0,0,Away,New York Jets,17
Jerricho Cotchery,Carolina Panthers,1,3,3,25,0,0,0,0,Home,Atlanta Falcons,17
Santana Moss,Washington Redskins,1,5,3,25,0,0,0,0,Away,Dallas Cowboys,17
Danny Amendola,New England Patriots,1,7,4,24,0,0,0,0,Away,Buffalo Bills,17
Ace Sanders,Jacksonville Jaguars,1,1,1,24,0,0,0,0,Home,Houston Texans,17
Nick Toon,New Orleans Saints,1,2,1,24,0,0,0,0,Home,Tampa Bay Buccaneers,17
Jarius Wright,Minnesota Vikings,1,3,3,23,0,0,0,0,Away,Chicago Bears,17
Josh Morgan,Chicago Bears,1,2,1,13,0,1,9,0,Home,Minnesota Vikings,17
Brandon Tate,Cincinnati Bengals,1,3,2,22,0,0,0,0,Home,Pittsburgh Steelers,17
Preston Parker,New York Giants,1,4,2,20,0,0,0,0,Away,Philadelphia Eagles,17
Chris Givens,St. Louis Rams,1,2,2,18,0,0,0,0,Home,Seattle Seahawks,17
Marquess Wilson,Chicago Bears,1,3,2,18,0,0,0,0,Home,Minnesota Vikings,17
Stedman Bailey,St. Louis Rams,1,2,1,17,0,0,0,0,Home,Seattle Seahawks,17
Marlon Brown,Baltimore Ravens,1,1,1,17,0,0,0,0,Away,Cleveland Browns,17
Michael Campanaro,Baltimore Ravens,1,3,1,17,0,0,0,0,Away,Cleveland Browns,17
James Jones,Oakland Raiders,1,3,2,17,0,0,0,0,Home,Denver Broncos,17
Markus Wheaton,Pittsburgh Steelers,1,4,3,17,0,0,0,0,Away,Cincinnati Bengals,17
Derek Hagan,Tennessee Titans,1,5,2,16,0,0,0,0,Away,Indianapolis Colts,17
Robert Meachem,New Orleans Saints,1,1,1,16,0,0,0,0,Home,Tampa Bay Buccaneers,17
Donte Moncrief,Indianapolis Colts,1,5,3,16,0,0,0,0,Home,Tennessee Titans,17
Mohamed Sanu,Cincinnati Bengals,1,1,1,16,0,0,0,0,Home,Pittsburgh Steelers,17
Allen Hurns,Jacksonville Jaguars,1,4,2,15,0,0,0,0,Home,Houston Texans,17
Tavon Austin,St. Louis Rams,1,2,2,13,0,2,1,0,Home,Seattle Seahawks,17
Cody Latimer,Denver Broncos,1,2,1,14,0,0,0,0,Away,Oakland Raiders,17
Brandon Lloyd,San Francisco 49ers,1,1,1,14,0,0,0,0,Away,Arizona Cardinals,17
Tavarres King,Tampa Bay Buccaneers,1,3,2,13,0,0,0,0,Away,New Orleans Saints,17
Vincent Jackson,Tampa Bay Buccaneers,1,2,1,11,0,0,0,0,Away,New Orleans Saints,17
Charles Johnson,Minnesota Vikings,1,4,2,22,0,1,-11,0,Away,Chicago Bears,17
Andre Holmes,Oakland Raiders,1,7,2,10,0,0,0,0,Home,Denver Broncos,17
Russell Shepard,Tampa Bay Buccaneers,1,2,1,10,0,0,0,0,Away,New Orleans Saints,17
Seyi Ajirotutu,San Diego Chargers,1,1,1,9,0,0,0,0,Home,Kansas City Chiefs,17
Kelvin Benjamin,Carolina Panthers,1,5,1,9,0,0,0,0,Home,Atlanta Falcons,17
Travis Benjamin,Cleveland Browns,1,3,1,9,0,0,0,0,Home,Baltimore Ravens,17
Marqise Lee,Jacksonville Jaguars,1,8,2,8,0,0,0,0,Home,Houston Texans,17
Jason Avant,Kansas City Chiefs,1,3,1,7,0,0,0,0,Away,San Diego Chargers,17
Ryan Grant,Washington Redskins,1,2,1,7,0,0,0,0,Away,Dallas Cowboys,17
Andre Roberts,Washington Redskins,1,3,1,7,0,0,0,0,Away,Dallas Cowboys,17
Dane Sanzenbacher,Cincinnati Bengals,1,1,1,7,0,0,0,0,Home,Pittsburgh Steelers,17
Brice Butler,Oakland Raiders,1,1,1,6,0,0,0,0,Home,Denver Broncos,17
Ted Ginn Jr.,Arizona Cardinals,1,1,1,6,0,0,0,0,Home,San Francisco 49ers,17
Josh Huff,Philadelphia Eagles,1,2,1,6,0,0,0,0,Home,New York Giants,17
DeAndre Hopkins,Houston Texans,1,6,2,5,0,0,0,0,Away,Jacksonville Jaguars,17
Chris Hogan,Buffalo Bills,1,3,1,3,0,0,0,0,Home,New England Patriots,17
Kenbrell Thompkins,Oakland Raiders,1,3,1,2,0,0,0,0,Home,Denver Broncos,17
Dwayne Harris,Dallas Cowboys,1,0,0,0,0,1,1,0,Home,Washington Redskins,17
Brenton Bersin,Carolina Panthers,1,1,0,0,0,0,0,0,Home,Atlanta Falcons,17
Andre Caldwell,Denver Broncos,1,1,0,0,0,0,0,0,Away,Oakland Raiders,17
Kris Durham,Tennessee Titans,1,2,0,0,0,0,0,0,Away,Indianapolis Colts,17
Corey Fuller,Detroit Lions,1,1,0,0,0,0,0,0,Home,Green Bay Packers,17
T.Y. Hilton,Indianapolis Colts,1,3,0,0,0,0,0,0,Home,Tennessee Titans,17
Cordarrelle Patterson,Minnesota Vikings,1,1,0,0,0,0,0,0,Away,Chicago Bears,17
Rodney Smith,Cleveland Browns,1,1,0,0,0,0,0,0,Home,Baltimore Ravens,17
Mike Wallace,Miami Dolphins,1,1,0,0,0,0,0,0,Away,New York Jets,17
Nate Washington,Tennessee Titans,1,3,0,0,0,0,0,0,Away,Indianapolis Colts,17
Albert Wilson,Kansas City Chiefs,1,4,0,0,0,0,0,0,Away,San Diego Chargers,17
