Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Marques Colston,New Orleans Saints,1,4,2,36,0,0,0,0,Away,San Francisco 49ers,10
Jaron Brown,Arizona Cardinals,1,3,3,35,0,0,0,0,Away,St. Louis Rams,10
Doug Baldwin,Seattle Seahawks,1,6,4,31,0,0,0,0,Away,New York Giants,10
Kenny Britt,St. Louis Rams,1,5,3,31,0,0,0,0,Home,Arizona Cardinals,10
Taylor Gabriel,Cleveland Browns,1,5,3,31,0,0,0,0,Home,Cincinnati Bengals,10
Tavon Austin,St. Louis Rams,1,3,2,20,0,1,10,0,Home,Arizona Cardinals,10
Nate Washington,Tennessee Titans,1,3,2,30,0,0,0,0,Home,Baltimore Ravens,10
Denarius Moore,Oakland Raiders,1,2,1,28,0,1,1,0,Away,Denver Broncos,10
Lance Moore,Pittsburgh Steelers,1,2,2,28,0,0,0,0,Home,New York Jets,10
A.J. Jenkins,Kansas City Chiefs,1,4,1,27,0,0,0,0,Home,Buffalo Bills,10
Sammy Watkins,Buffalo Bills,1,10,4,27,0,0,0,0,Away,Kansas City Chiefs,10
Kenny Stills,New Orleans Saints,1,6,3,26,0,0,0,0,Away,San Francisco 49ers,10
Brenton Bersin,Carolina Panthers,1,3,2,24,0,0,0,0,Home,Philadelphia Eagles,10
Eric Decker,New York Jets,1,4,3,24,0,0,0,0,Away,Pittsburgh Steelers,10
Wes Welker,Denver Broncos,1,5,4,24,0,0,0,0,Home,Oakland Raiders,10
A.J. Green,Cincinnati Bengals,1,10,3,23,0,0,0,0,Away,Cleveland Browns,10
Vincent Brown,Oakland Raiders,1,6,3,20,0,0,0,0,Away,Denver Broncos,10
Brandon Gibson,Miami Dolphins,1,2,2,20,0,0,0,0,Home,Detroit Lions,10
James Jones,Oakland Raiders,1,12,8,20,0,0,0,0,Away,Denver Broncos,10
Mohamed Sanu,Cincinnati Bengals,1,7,2,20,0,0,0,0,Away,Cleveland Browns,10
Marlon Brown,Baltimore Ravens,1,2,2,18,0,0,0,0,Away,Tennessee Titans,10
Justin Hunter,Tennessee Titans,1,2,1,17,0,0,0,0,Home,Baltimore Ravens,10
Steve Smith,Baltimore Ravens,1,7,3,17,0,0,0,0,Away,Tennessee Titans,10
Ricardo Lockette,Seattle Seahawks,1,2,1,16,0,0,0,0,Away,New York Giants,10
Joe Webb,Carolina Panthers,1,3,1,16,0,0,0,0,Home,Philadelphia Eagles,10
Jerricho Cotchery,Carolina Panthers,1,7,2,15,0,0,0,0,Home,Philadelphia Eagles,10
Ted Ginn Jr.,Arizona Cardinals,1,2,1,15,0,0,0,0,Away,St. Louis Rams,10
Rishard Matthews,Miami Dolphins,1,1,1,14,0,0,0,0,Home,Detroit Lions,10
Kamar Aiken,Baltimore Ravens,1,1,1,13,0,0,0,0,Away,Tennessee Titans,10
Marqise Lee,Jacksonville Jaguars,1,3,1,13,0,0,0,0,Away,Dallas Cowboys,10
James Wright,Cincinnati Bengals,1,2,0,0,0,1,13,0,Away,Cleveland Browns,10
Louis Murphy,Tampa Bay Buccaneers,1,2,1,12,0,0,0,0,Away,Atlanta Falcons,10
Cole Beasley,Dallas Cowboys,1,1,1,11,0,0,0,0,Home,Jacksonville Jaguars,10
Michael Floyd,Arizona Cardinals,1,4,1,11,0,0,0,0,Away,St. Louis Rams,10
Santonio Holmes,Chicago Bears,1,1,1,11,0,0,0,0,Home,Green Bay Packers,10
Josh Morgan,Chicago Bears,1,2,1,11,0,0,0,0,Home,Green Bay Packers,10
Davante Adams,Green Bay Packers,1,2,1,10,0,0,0,0,Away,Chicago Bears,10
Ace Sanders,Jacksonville Jaguars,1,1,1,10,0,0,0,0,Away,Dallas Cowboys,10
Allen Hurns,Jacksonville Jaguars,1,2,1,9,0,0,0,0,Away,Dallas Cowboys,10
Cody Latimer,Denver Broncos,1,1,1,9,0,0,0,0,Home,Oakland Raiders,10
Jason Avant,Carolina Panthers,1,2,1,8,0,0,0,0,Home,Philadelphia Eagles,10
Greg Little,Cincinnati Bengals,1,4,1,8,0,0,0,0,Away,Cleveland Browns,10
Riley Cooper,Philadelphia Eagles,1,4,1,6,0,0,0,0,Away,Carolina Panthers,10
Junior Hemingway,Kansas City Chiefs,1,3,1,6,0,0,0,0,Home,Buffalo Bills,10
Josh Huff,Philadelphia Eagles,1,2,1,6,0,0,0,0,Away,Carolina Panthers,10
Devin Hester,Atlanta Falcons,1,4,1,5,0,1,0,0,Home,Tampa Bay Buccaneers,10
Jeremy Ross,Detroit Lions,1,2,1,5,0,0,0,0,Away,Miami Dolphins,10
Chris Givens,St. Louis Rams,1,4,2,2,0,0,0,0,Home,Arizona Cardinals,10
Brian Hartline,Miami Dolphins,1,1,1,1,0,0,0,0,Home,Detroit Lions,10
Stedman Bailey,St. Louis Rams,1,2,0,0,0,0,0,0,Home,Arizona Cardinals,10
Jarrett Boykin,Green Bay Packers,1,1,0,0,0,0,0,0,Away,Chicago Bears,10
Andre Caldwell,Denver Broncos,1,1,0,0,0,0,0,0,Home,Oakland Raiders,10
Harry Douglas,Atlanta Falcons,1,2,0,0,0,0,0,0,Home,Tampa Bay Buccaneers,10
Darrius Heyward-Bey,Pittsburgh Steelers,1,1,0,0,0,0,0,0,Home,New York Jets,10
Andre Holmes,Oakland Raiders,1,1,0,0,0,0,0,0,Away,Denver Broncos,10
Jeremy Kerley,New York Jets,1,1,0,0,0,0,0,0,Away,Pittsburgh Steelers,10
Paul Richardson,Seattle Seahawks,1,2,0,0,0,0,0,0,Away,New York Giants,10
Terrance Williams,Dallas Cowboys,1,2,0,0,0,0,0,0,Home,Jacksonville Jaguars,10
Dwayne Harris,Dallas Cowboys,1,0,0,0,0,1,-2,0,Home,Jacksonville Jaguars,10
Kenbrell Thompkins,Oakland Raiders,1,0,0,0,0,1,-2,0,Away,Denver Broncos,10
Chris Williams,Chicago Bears,1,0,0,0,0,1,-8,0,Home,Green Bay Packers,10
