Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Junior Hemingway,Kansas City Chiefs,1,1,0,0,0,0,0,0,Away,Cleveland Browns,8
Andre Holmes,Oakland Raiders,1,1,0,0,0,0,0,0,Away,Pittsburgh Steelers,8
Jermaine Kearse,Seattle Seahawks,1,2,0,0,0,0,0,0,Home,St. Louis Rams,8
Brian Quick,St. Louis Rams,1,3,0,0,0,0,0,0,Away,Seattle Seahawks,8
Rueben Randle,New York Giants,1,1,0,0,0,0,0,0,Home,Philadelphia Eagles,8
Sidney Rice,Seattle Seahawks,1,3,0,0,0,0,0,0,Home,St. Louis Rams,8
Aldrick Robinson,Washington Redskins,1,2,0,0,0,0,0,0,Home,Denver Broncos,8
Brandon Tate,Cincinnati Bengals,1,1,0,0,0,0,0,0,Away,New York Jets,8
Kenbrell Thompkins,New England Patriots,1,1,0,0,0,0,0,0,Away,Miami Dolphins,8
Jacoby Ford,Oakland Raiders,1,1,1,-3,0,0,0,0,Away,Pittsburgh Steelers,8
