Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
T.J. Graham,Buffalo Bills,1,5,2,27,0,1,-2,0,Away,Miami Dolphins,16
Andre Roberts,Arizona Cardinals,1,2,2,25,0,0,0,0,Home,Seattle Seahawks,16
Chris Givens,St. Louis Rams,1,3,2,24,0,0,0,0,Away,Tampa Bay Buccaneers,16
Kendall Wright,Tennessee Titans,1,7,4,22,0,0,0,0,Home,Jacksonville Jaguars,16
Aaron Dobson,New England Patriots,1,4,1,21,0,0,0,0,Home,Baltimore Ravens,16
Santonio Holmes,New York Jets,1,6,2,20,0,0,0,0,Away,Cleveland Browns,16
Ace Sanders,Jacksonville Jaguars,1,5,4,20,0,0,0,0,Away,Tennessee Titans,16
Larry Fitzgerald,Arizona Cardinals,1,5,3,18,0,0,0,0,Home,Seattle Seahawks,16
Denarius Moore,Oakland Raiders,1,3,3,17,0,0,0,0,Home,San Diego Chargers,16
Kassim Osgood,San Francisco 49ers,1,1,1,17,0,0,0,0,Away,Atlanta Falcons,16
Austin Pettis,St. Louis Rams,1,2,2,16,0,0,0,0,Away,Tampa Bay Buccaneers,16
Brian Quick,St. Louis Rams,1,2,2,16,0,0,0,0,Away,Tampa Bay Buccaneers,16
Kris Durham,Detroit Lions,1,7,2,14,0,0,0,0,Away,New York Giants,16
Aldrick Robinson,Washington Redskins,1,3,1,14,0,0,0,0,Away,Dallas Cowboys,16
Brandon LaFell,Carolina Panthers,1,2,1,13,0,0,0,0,Away,New Orleans Saints,16
Santana Moss,Washington Redskins,1,4,2,13,0,0,0,0,Away,Dallas Cowboys,16
Earl Bennett,Chicago Bears,1,3,2,12,0,0,0,0,Home,Philadelphia Eagles,16
Nate Burleson,Detroit Lions,1,2,2,12,0,0,0,0,Away,New York Giants,16
Andre Caldwell,Denver Broncos,1,3,2,12,0,0,0,0,Home,Houston Texans,16
Jacoby Jones,Baltimore Ravens,1,4,1,11,0,0,0,0,Away,New England Patriots,16
Louis Murphy,New York Giants,1,2,2,10,0,0,0,0,Home,Detroit Lions,16
Jerricho Cotchery,Pittsburgh Steelers,1,2,1,9,0,0,0,0,Home,Green Bay Packers,16
Ricardo Lockette,Seattle Seahawks,1,1,1,9,0,0,0,0,Away,Arizona Cardinals,16
Rishard Matthews,Miami Dolphins,1,2,1,9,0,0,0,0,Home,Buffalo Bills,16
Robert Meachem,New Orleans Saints,1,2,2,14,0,1,-5,0,Home,Carolina Panthers,16
Miles Austin,Dallas Cowboys,1,2,1,8,0,0,0,0,Home,Washington Redskins,16
Doug Baldwin,Seattle Seahawks,1,6,1,8,0,0,0,0,Away,Arizona Cardinals,16
DeAndre Hopkins,Houston Texans,1,4,1,8,0,0,0,0,Away,Denver Broncos,16
Jerome Simpson,Minnesota Vikings,1,5,1,8,0,0,0,0,Home,Cincinnati Bengals,16
Eric Weems,Chicago Bears,1,2,1,8,0,0,0,0,Home,Philadelphia Eagles,16
Tiquan Underwood,Tampa Bay Buccaneers,1,2,1,7,0,0,0,0,Home,St. Louis Rams,16
Greg Little,Cleveland Browns,1,4,1,4,0,0,0,0,Home,New York Jets,16
Josh Morgan,Washington Redskins,1,1,0,0,0,1,4,0,Away,Dallas Cowboys,16
Rod Streater,Oakland Raiders,1,5,1,2,0,0,0,0,Home,San Diego Chargers,16
LaVon Brazill,Indianapolis Colts,1,1,0,0,0,0,0,0,Home,Kansas City Chiefs,16
Tandon Doss,Baltimore Ravens,1,1,0,0,0,0,0,0,Away,New England Patriots,16
Marcus Easley,Buffalo Bills,1,1,0,0,0,0,0,0,Away,Miami Dolphins,16
Devin Hester,Chicago Bears,1,0,0,0,0,0,0,0,Home,Philadelphia Eagles,16
Justin Hunter,Tennessee Titans,1,1,0,0,0,0,0,0,Home,Jacksonville Jaguars,16
Lestar Jean,Houston Texans,1,1,0,0,0,0,0,0,Away,Denver Broncos,16
Marquise Goodwin,Buffalo Bills,1,1,0,0,0,1,-3,0,Away,Miami Dolphins,16
