,Unnamed: 0,playerId,rec,recYds,recTds,fumbles,analyst,player,position,games,rushAtt,rushYds,rushTds,rush40,rec40,returnYds,returnTds,twoPts,Fantasy Points
0,1,206,0.0,0.0,0.0,0.0,-1,Andre Caldwell,WR,,,,,,,,,,
1,2,222,1.1,11.9,0.1,0.1,-1,Harry Douglas,WR,,,,,,,,,,
2,3,318,0.0,0.0,0.0,0.0,-1,Jerome Simpson,WR,,,,,,,,,,
3,4,1032,6.4,75.5,0.8,0.0,-1,Jordy Nelson,WR,,,,,,,,,,
4,5,1581,4.2,55.6,0.3,0.1,-1,DeSean Jackson,WR,,,,,,,,,,
5,6,1990,4.2,39.4,0.3,0.0,-1,Eddie Royal,WR,,,,,,,,,,
6,7,2346,3.5,36.3,0.2,0.0,-1,Pierre Garcon,WR,,,,,,,,,,
7,8,2649,2.3,23.2,0.2,0.2,-1,Danny Amendola,WR,,,,,,,,,,
8,9,4487,0.0,0.0,0.0,0.0,-1,Matt Slater,WR,,,,,,,,,,
9,10,71217,3.0,37.2,0.2,0.0,-1,Kenny Britt,WR,,,,,,,,,,
10,11,71269,4.9,51.3,0.5,0.0,-1,Michael Crabtree,WR,,,,,,,,,,
11,12,71417,1.8,17.6,0.1,0.0,-1,Jordan Norwood,WR,,,,,,,,,,
12,13,80427,0.3,5.0,0.0,0.0,-1,Darrius Heyward-Bey,WR,,,,,,,,,,
13,14,80429,4.8,65.9,0.6,0.0,-1,Jeremy Maclin,WR,,,,,,,,,,
14,15,81306,0.0,0.0,0.0,0.0,-1,Brandon Tate,WR,,,,,,,,,,
15,16,238498,4.9,49.2,0.3,0.1,-1,Julian Edelman,WR,,,,,,,,,,
16,17,497278,4.5,59.3,0.6,0.0,-1,Dez Bryant,WR,,,,,,,,,,
17,18,497282,0.0,0.0,0.0,0.0,-1,Riley Cooper,WR,,,,,,,,,,
18,19,497284,4.7,61.1,0.5,0.0,-1,Eric Decker,WR,,,,,,,,,,
19,20,497302,2.8,33.5,0.1,0.0,-1,Brandon LaFell,WR,,,,,,,,,,
20,21,497322,4.7,59.4,0.3,0.1,-1,Emmanuel Sanders,WR,,,,,,,,,,
21,22,497326,5.0,49.2,0.2,0.0,-1,Golden Tate,WR,,,,,,,,,,
22,23,497328,5.3,62.9,0.3,0.1,-1,Demaryius Thomas,WR,,,,,,,,,,
23,24,2495159,0.5,6.0,0.1,0.0,-1,Dwayne Harris,WR,,,,,,,,,,
24,25,2495189,3.1,26.0,0.1,0.0,-1,Jeremy Kerley,WR,,,,,,,,,,
25,26,2495223,1.7,28.5,0.2,0.0,-1,Greg Salas,WR,,,,,,,,,,
26,27,2495341,1.3,16.2,0.1,0.1,-1,Cecil Shorts,WR,,,,,,,,,,
27,28,2495448,5.6,58.8,0.4,0.0,-1,Randall Cobb,WR,,,,,,,,,,
28,29,2495450,5.4,67.4,0.5,0.1,-1,A.J. Green,WR,,,,,,,,,,
29,30,2495453,1.5,19.9,0.3,0.0,-1,Andre Holmes,WR,,,,,,,,,,
30,31,2495454,7.1,105.0,0.5,0.1,-1,Julio Jones,WR,,,,,,,,,,
31,32,2495459,2.6,38.3,0.2,0.0,-1,Torrey Smith,WR,,,,,,,,,,
32,33,2495558,0.0,0.0,0.0,0.0,-1,Dwayne Bowe,WR,,,,,,,,,,
33,34,2495893,5.1,68.0,0.4,0.1,-1,Brandon Marshall,WR,,,,,,,,,,
34,35,2504595,3.8,45.4,0.2,0.0,-1,Steve Smith,WR,,,,,,,,,,
35,36,2505551,2.0,24.9,0.2,0.1,-1,Andre Johnson,WR,,,,,,,,,,
36,37,2505587,2.5,29.6,0.2,0.1,-1,Anquan Boldin,WR,,,,,,,,,,
37,38,2506106,5.6,66.6,0.5,0.1,-1,Larry Fitzgerald,WR,,,,,,,,,,
38,39,2506400,2.9,40.4,0.1,0.0,-1,Vincent Jackson,WR,,,,,,,,,,
39,40,2506897,0.0,0.0,0.0,0.0,-1,Devin Hester,WR,,,,,,,,,,
40,41,2507029,0.0,0.0,0.0,0.0,-1,Eric Weems,WR,,,,,,,,,,
41,42,2507166,1.3,20.2,0.1,0.2,-1,Ted Ginn,WR,,,,,,,,,,
42,43,2507183,0.0,0.0,0.0,0.0,-1,James Jones,WR,,,,,,,,,,
43,44,2507763,3.9,51.2,0.5,0.0,-1,Mike Wallace,WR,,,,,,,,,,
44,45,2507855,3.4,49.7,0.4,0.2,-1,Victor Cruz,WR,,,,,,,,,,
45,46,2508061,7.5,105.0,0.6,0.2,-1,Antonio Brown,WR,,,,,,,,,,
46,47,2508097,2.0,20.2,0.1,0.1,-1,Andrew Hawkins,WR,,,,,,,,,,
47,48,2508115,0.0,0.0,0.0,0.0,-1,Vincent Brown,WR,,,,,,,,,,
48,49,2528181,0.7,7.0,0.0,0.0,-1,Bryan Walters,WR,,,,,,,,,,
49,50,2530515,1.9,24.1,0.2,0.0,-1,Chris Hogan,WR,,,,,,,,,,
50,51,2530598,0.0,0.0,0.0,0.0,-1,Jeremy Ross,WR,,,,,,,,,,
51,52,2530660,0.8,9.4,0.1,0.0,-1,Kamar Aiken,WR,,,,,,,,,,
52,53,2530700,2.5,31.5,0.1,0.1,-1,Dontrelle Inman,WR,,,,,,,,,,
53,54,2530747,5.3,66.6,0.7,0.0,-1,Doug Baldwin,WR,,,,,,,,,,
54,55,2531332,2.7,44.6,0.2,0.0,-1,Terrelle Pryor,WR,,,,,,,,,,
55,56,2532790,4.9,59.4,0.5,0.1,-1,Travis Benjamin,WR,,,,,,,,,,
56,57,2532841,3.5,55.6,0.5,0.0,-1,Michael Floyd,WR,,,,,,,,,,
57,58,2532865,5.4,74.1,0.4,0.0,-1,T.Y. Hilton,WR,,,,,,,,,,
58,59,2532884,5.4,73.1,0.3,0.0,-1,Marvin Jones,WR,,,,,,,,,,
59,60,2532887,2.9,34.6,0.2,0.0,-1,Jermaine Kearse,WR,,,,,,,,,,
60,61,2532900,0.0,0.0,0.0,0.0,-1,Keshawn Martin,WR,,,,,,,,,,
61,62,2532903,2.4,34.3,0.2,0.0,-1,Rishard Matthews,WR,,,,,,,,,,
62,63,2532933,1.6,17.1,0.1,0.0,-1,Brian Quick,WR,,,,,,,,,,
63,64,2532960,0.0,0.0,0.0,0.0,-1,Nick Toon,WR,,,,,,,,,,
64,65,2532977,3.1,34.8,0.3,0.0,-1,Kendall Wright,WR,,,,,,,,,,
65,66,2532978,0.6,7.4,0.0,0.0,-1,Jarius Wright,WR,,,,,,,,,,
66,67,2533039,4.8,59.8,0.4,0.0,-1,Alshon Jeffery,WR,,,,,,,,,,
67,68,2533040,4.3,52.4,0.2,0.0,-1,Mohamed Sanu,WR,,,,,,,,,,
68,69,2533533,0.0,0.0,0.0,0.0,-1,Rueben Randle,WR,,,,,,,,,,
69,70,2534436,0.2,4.0,0.0,0.0,-1,Deonte Thompson,WR,,,,,,,,,,
70,71,2535634,0.0,0.0,0.0,0.0,-1,Chris Givens,WR,,,,,,,,,,
71,72,2535698,4.4,46.1,0.4,0.1,-1,Cole Beasley,WR,,,,,,,,,,
72,73,2535869,0.3,2.9,0.0,0.0,-1,Rod Streater,WR,,,,,,,,,,
73,74,2535876,0.5,5.3,0.0,0.0,-1,Griff Whalen,WR,,,,,,,,,,
74,75,2535964,0.3,3.0,0.0,0.0,-1,Josh Bellamy,WR,,,,,,,,,,
75,76,2535966,0.4,4.5,0.0,0.1,-1,Brenton Bersin,WR,,,,,,,,,,
76,77,2535988,0.0,0.0,0.0,0.0,-1,Brittan Golden,WR,,,,,,,,,,
77,78,2539205,2.9,37.8,0.3,0.0,-1,Terrance Williams,WR,,,,,,,,,,
78,79,2539214,0.0,0.0,0.0,0.0,-1,Kenbrell Thompkins,WR,,,,,,,,,,
79,80,2539250,2.8,29.6,0.1,0.0,-1,Quinton Patton,WR,,,,,,,,,,
80,81,2539256,0.3,3.1,0.0,0.0,-1,Aaron Dobson,WR,,,,,,,,,,
81,82,2539291,2.8,39.3,0.3,0.1,-1,Markus Wheaton,WR,,,,,,,,,,
82,83,2539336,3.0,28.4,0.2,0.1,-1,Tavon Austin,WR,,,,,,,,,,
83,84,2539964,1.2,27.6,0.1,0.0,-1,Marquise Goodwin,WR,,,,,,,,,,
84,85,2540005,0.0,0.0,0.0,0.0,-1,Marlon Brown,WR,,,,,,,,,,
85,86,2540145,1.5,16.1,0.1,0.2,-1,Cordarrelle Patterson,WR,,,,,,,,,,
86,87,2540151,0.7,9.8,0.1,0.0,-1,Justin Hunter,WR,,,,,,,,,,
87,88,2540165,6.7,93.2,0.5,0.0,-1,DeAndre Hopkins,WR,,,,,,,,,,
88,89,2540169,3.0,29.0,0.1,0.1,-1,Robert Woods,WR,,,,,,,,,,
89,90,2540202,2.6,46.6,0.4,0.0,-1,Kenny Stills,WR,,,,,,,,,,
90,91,2540279,0.0,0.0,0.0,0.0,-1,Nick Williams,WR,,,,,,,,,,
91,92,2541147,1.7,18.5,0.1,0.0,-1,Charles Johnson,WR,,,,,,,,,,
92,93,2541388,1.6,29.5,0.1,0.0,-1,Brice Butler,WR,,,,,,,,,,
93,94,2541785,1.8,18.0,0.1,0.0,-1,Adam Thielen,WR,,,,,,,,,,
94,95,2541828,0.1,0.8,0.0,0.0,-1,Frankie Hammond,WR,,,,,,,,,,
95,96,2541940,0.0,0.0,0.0,0.0,-1,Rashad Ross,WR,,,,,,,,,,
96,97,2541944,0.1,1.1,0.0,0.0,-1,Russell Shepard,WR,,,,,,,,,,
97,98,2541966,0.8,12.2,0.1,0.0,-1,Jaron Brown,WR,,,,,,,,,,
98,99,2543457,3.6,49.8,0.3,0.0,-1,Sammy Watkins,WR,,,,,,,,,,
99,100,2543468,5.5,76.5,0.4,0.1,-1,Mike Evans,WR,,,,,,,,,,
100,101,2543471,5.0,70.7,0.8,0.0,-1,Kelvin Benjamin,WR,,,,,,,,,,
101,102,2543475,2.2,26.8,0.1,0.0,-1,Marqise Lee,WR,,,,,,,,,,
102,103,2543488,6.7,76.8,0.4,0.1,-1,Jarvis Landry,WR,,,,,,,,,,
103,104,2543491,1.0,11.9,0.1,0.0,-1,Paul Richardson,WR,,,,,,,,,,
104,105,2543495,3.2,33.5,0.2,0.1,-1,Davante Adams,WR,,,,,,,,,,
105,106,2543496,6.0,85.7,0.7,0.0,-1,Odell Beckham,WR,,,,,,,,,,
106,107,2543498,6.4,82.6,0.6,0.0,-1,Brandin Cooks,WR,,,,,,,,,,
107,108,2543500,5.2,63.0,0.5,0.1,-1,Jordan Matthews,WR,,,,,,,,,,
108,109,2543509,4.7,62.9,0.5,0.0,-1,Allen Robinson,WR,,,,,,,,,,
109,110,2543590,1.5,17.6,0.1,0.0,-1,Cody Latimer,WR,,,,,,,,,,
110,111,2543614,4.4,50.9,0.4,0.0,-1,Donte Moncrief,WR,,,,,,,,,,
111,112,2543619,0.0,0.0,0.0,0.0,-1,Walt Powell,WR,,,,,,,,,,
112,113,2543638,0.4,3.4,0.0,0.0,-1,DeAnthony Thomas,WR,,,,,,,,,,
113,114,2543641,0.0,0.0,0.0,0.0,-1,Devin Street,WR,,,,,,,,,,
114,115,2543746,0.8,9.4,0.1,0.1,-1,Josh Huff,WR,,,,,,,,,,
115,116,2543750,0.3,5.7,0.0,0.0,-1,Jeff Janis,WR,,,,,,,,,,
116,117,2543759,1.6,20.2,0.1,0.0,-1,Ryan Grant,WR,,,,,,,,,,
117,118,2543774,1.0,11.7,0.1,0.0,-1,Jared Abbrederis,WR,,,,,,,,,,
118,119,2543828,4.0,49.8,0.2,0.0,-1,Quincy Enunwa,WR,,,,,,,,,,
119,120,2543836,0.0,0.0,0.0,0.0,-1,T.J. Jones,WR,,,,,,,,,,
120,121,2543847,2.8,43.7,0.2,0.1,-1,John Brown,WR,,,,,,,,,,
121,122,2550162,1.5,17.3,0.1,0.0,-1,James Wright,WR,,,,,,,,,,
122,123,2550198,1.5,17.6,0.1,0.0,-1,Bennie Fowler,WR,,,,,,,,,,
123,124,2550216,0.0,0.0,0.0,0.0,-1,Jonathan Krause,WR,,,,,,,,,,
124,125,2550256,6.1,78.8,0.4,0.1,-1,Willie Snead,WR,,,,,,,,,,
125,126,2550272,2.2,26.1,0.1,0.0,-1,Albert Wilson,WR,,,,,,,,,,
126,127,2550328,0.6,8.9,0.0,0.0,-1,Brandon Coleman,WR,,,,,,,,,,
127,128,2550330,0.0,0.0,0.0,0.0,-1,Kain Colter,WR,,,,,,,,,,
128,129,2550353,3.5,49.6,0.4,0.0,-1,Allen Hurns,WR,,,,,,,,,,
129,130,2550413,0.0,0.0,0.0,0.0,-1,Corey Washington,WR,,,,,,,,,,
130,131,2550546,1.9,23.7,0.1,0.0,-1,Corey Brown,WR,,,,,,,,,,
131,132,2550597,2.0,28.0,0.3,0.0,-1,Seth Roberts,WR,,,,,,,,,,
132,133,2550617,0.0,0.0,0.0,0.0,-1,Taylor Gabriel,WR,,,,,,,,,,
133,134,2552409,4.6,69.4,0.3,0.0,-1,DeVante Parker,WR,,,,,,,,,,
134,135,2552415,3.5,34.3,0.1,0.1,-1,Jamison Crowder,WR,,,,,,,,,,
135,136,2552418,2.7,37.1,0.3,0.0,-1,Justin Hardy,WR,,,,,,,,,,
136,137,2552420,0.4,3.5,0.0,0.0,-1,Keith Mumphery,WR,,,,,,,,,,
137,138,2552421,0.0,0.0,0.0,0.0,-1,Kenny Bell,WR,,,,,,,,,,
138,139,2552424,3.6,63.2,0.3,0.0,-1,Phillip Dorsett,WR,,,,,,,,,,
139,140,2552425,1.6,20.9,0.1,0.0,-1,Rashad Greene,WR,,,,,,,,,,
140,141,2552429,0.6,5.2,0.1,0.0,-1,Ty Montgomery,WR,,,,,,,,,,
141,142,2552430,4.0,59.3,0.4,0.1,-1,Tyler Lockett,WR,,,,,,,,,,
142,143,2552431,0.0,0.0,0.0,0.0,-1,Vince Mayle,WR,,,,,,,,,,
143,144,2552458,2.2,26.1,0.3,0.1,-1,Devin Funchess,WR,,,,,,,,,,
144,145,2552463,1.6,20.3,0.2,0.0,-1,Jaelen Strong,WR,,,,,,,,,,
145,146,2552470,2.7,56.6,0.2,0.0,-1,Sammie Coates,WR,,,,,,,,,,
146,147,2552487,4.7,67.3,0.3,0.1,-1,Amari Cooper,WR,,,,,,,,,,
147,148,2552491,2.4,33.7,0.1,0.0,-1,Dorial Green-Beckham,WR,,,,,,,,,,
148,149,2552597,2.6,36.6,0.2,0.0,-1,Breshad Perriman,WR,,,,,,,,,,
149,150,2552600,2.8,34.8,0.2,0.2,-1,Nelson Agholor,WR,,,,,,,,,,
150,151,2552608,4.9,58.7,0.4,0.0,-1,Stefon Diggs,WR,,,,,,,,,,
151,152,2552652,1.6,18.0,0.1,0.0,-1,Chris Conley,WR,,,,,,,,,,
152,153,2552654,0.0,0.0,0.0,0.0,-1,Geremy Davis,WR,,,,,,,,,,
153,154,2552656,0.7,15.0,0.1,0.0,-1,J.J. Nelson,WR,,,,,,,,,,
154,155,2553289,0.0,0.0,0.0,0.0,-1,Evan Spencer,WR,,,,,,,,,,
155,156,2553568,0.4,3.6,0.0,0.0,-1,Cameron Meredith,WR,,,,,,,,,,
156,157,2553621,0.2,0.6,0.0,0.0,-1,Lucky Whitehead,WR,,,,,,,,,,
157,158,2553652,0.0,0.0,0.0,0.0,-1,Chris Harper,WR,,,,,,,,,,
158,159,2553725,0.4,2.5,0.0,0.0,-1,Bradley Marquez,WR,,,,,,,,,,
159,160,2553737,3.5,44.7,0.3,0.0,-1,Eli Rogers,WR,,,,,,,,,,
160,161,2553895,2.4,24.4,0.1,0.0,-1,Adam Humphries,WR,,,,,,,,,,
161,162,2553896,0.0,0.0,0.0,0.0,-1,Darius Jennings,WR,,,,,,,,,,
162,163,2553913,2.5,49.8,0.3,0.0,-1,Tyrell Williams,WR,,,,,,,,,,
163,164,2555209,0.9,12.8,0.1,0.0,-1,Chris Moore,WR,,,,,,,,,,
164,165,2555214,1.0,10.9,0.1,0.0,-1,Laquon Treadwell,WR,,,,,,,,,,
165,166,2555215,1.0,14.4,0.1,0.0,-1,Leonte Carroo,WR,,,,,,,,,,
166,167,2555216,0.9,11.9,0.1,0.0,-1,Malcolm Mitchell,WR,,,,,,,,,,
167,168,2555295,4.6,66.0,0.5,0.0,-1,Sterling Shepard,WR,,,,,,,,,,
168,169,2555317,4.2,56.2,0.4,0.0,-1,Tajae Sharpe,WR,,,,,,,,,,
169,170,2555331,0.3,3.0,0.0,0.0,-1,Cody Core,WR,,,,,,,,,,
170,171,2555333,3.4,47.9,0.3,0.0,-1,Corey Coleman,WR,,,,,,,,,,
171,172,2555343,2.7,34.5,0.1,0.0,-1,Josh Doctson,WR,,,,,,,,,,
172,173,2555346,4.5,76.9,0.4,0.0,-1,Will Fuller,WR,,,,,,,,,,
173,174,2555362,0.2,1.8,0.0,0.0,-1,Aaron Burbridge,WR,,,,,,,,,,
174,175,2555370,0.2,2.7,0.0,0.0,-1,Jordan Payton,WR,,,,,,,,,,
175,176,2555413,0.3,3.6,0.0,0.0,-1,Trevor Davis,WR,,,,,,,,,,
176,177,2555419,1.8,21.7,0.1,0.0,-1,Pharoh Cooper,WR,,,,,,,,,,
177,178,2555466,2.8,31.8,0.2,0.1,-1,Tyler Boyd,WR,,,,,,,,,,
178,179,2555468,0.1,0.9,0.0,0.0,-1,Rashard Higgins,WR,,,,,,,,,,
179,180,2555473,0.1,2.0,0.0,0.0,-1,Ricardo Louis,WR,,,,,,,,,,
180,181,2555477,0.2,3.2,0.0,0.0,-1,Charone Peake,WR,,,,,,,,,,
181,182,2555478,0.2,2.9,0.0,0.0,-1,Demarcus Robinson,WR,,,,,,,,,,
182,183,2555573,0.0,0.0,0.0,0.0,-1,Anthony Dable,WR,,,,,,,,,,
183,184,2556190,0.3,4.1,0.0,0.0,-1,Jakeem Grant,WR,,,,,,,,,,
184,185,2556214,0.2,2.9,0.1,0.0,-1,Tyreek Hill,WR,,,,,,,,,,
185,186,2556370,4.9,58.5,0.3,0.0,-1,Michael Thomas,WR,,,,,,,,,,
186,187,2556396,0.0,0.0,0.0,0.0,-1,Chester Rogers,WR,,,,,,,,,,
187,188,2556462,0.0,0.0,0.0,0.0,-1,Robby Anderson,WR,,,,,,,,,,
188,189,2556519,0.0,0.0,0.0,0.0,-1,Alex Erickson,WR,,,,,,,,,,
189,190,2556592,0.0,0.0,0.0,0.0,-1,Roger Lewis,WR,,,,,,,,,,
190,191,2556606,0.0,0.0,0.0,0.0,-1,Jalin Marshall,WR,,,,,,,,,,
191,192,2556686,0.8,10.1,0.0,0.0,-1,Nelson Spruce,WR,,,,,,,,,,
192,193,2556752,0.0,0.0,0.0,0.0,-1,Tommylee Lewis,WR,,,,,,,,,,
193,194,206,0.0,0.0,0.0,0.0,3,Andre Caldwell,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,195,222,0.6,6.9,0.0,0.0,3,Harry Douglas,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29
195,196,318,0.0,0.0,0.0,0.0,3,Jerome Simpson,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,197,768,0.0,0.0,0.0,0.0,3,Steve Johnson,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,198,1032,5.5,85.7,0.6,0.0,3,Jordy Nelson,WR,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,17.67
198,199,1581,4.0,64.9,0.3,0.0,3,DeSean Jackson,WR,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,12.29
199,200,1990,3.5,39.8,0.2,0.0,3,Eddie Royal,WR,1.0,0.0,0.0,0.0,0.0,0.1,9.6,0.0,0.0,8.68
200,201,2346,3.5,43.7,0.3,0.0,3,Pierre Garcon,WR,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,9.67
201,202,2649,2.2,23.9,0.1,0.0,3,Danny Amendola,WR,1.0,0.3,1.1,0.0,0.0,0.1,0.0,0.0,0.0,5.3
202,203,4487,0.0,0.0,0.0,0.0,3,Matt Slater,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,204,71217,2.6,37.3,0.2,0.0,3,Kenny Britt,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53
204,205,71269,4.6,62.3,0.5,0.0,3,Michael Crabtree,WR,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,13.83
205,206,71417,0.9,7.5,0.0,0.0,3,Jordan Norwood,WR,1.0,0.0,0.0,0.0,0.0,0.0,62.3,0.0,0.0,1.65
206,207,80425,0.0,0.0,0.0,0.0,3,Percy Harvin,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,208,80427,0.7,10.8,0.1,0.0,3,Darrius Heyward-Bey,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38
208,209,80429,5.2,70.2,0.3,0.0,3,Jeremy Maclin,WR,1.0,0.3,0.9,0.0,0.0,0.3,0.0,0.0,0.0,14.11
209,210,80670,0.0,0.0,0.0,0.0,3,Louis Murphy,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,211,80672,0.0,0.0,0.0,0.0,3,Hakeem Nicks,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,212,81288,0.0,0.0,0.0,0.0,3,Brandon Gibson,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,213,81306,0.0,0.0,0.0,0.0,3,Brandon Tate,WR,1.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0
213,214,81831,0.0,0.0,0.0,0.0,3,Brian Hartline,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,215,238498,5.4,47.3,0.4,0.0,3,Julian Edelman,WR,1.0,0.3,1.2,0.0,0.0,0.1,0.0,0.0,0.0,12.65
215,216,497260,0.2,2.3,0.0,0.0,3,Seyi Ajirotutu,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
216,217,497270,0.4,5.8,0.0,0.0,3,Arrelious Benn,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98
217,218,497278,5.6,76.3,0.6,0.0,3,Dez Bryant,WR,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,16.83
218,219,497282,0.0,0.0,0.0,0.0,3,Riley Cooper,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,220,497284,4.9,64.6,0.4,0.0,3,Eric Decker,WR,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,13.76
220,221,497286,0.0,0.0,0.0,0.0,3,Marcus Easley,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,222,497302,2.4,31.3,0.2,0.0,3,Brandon LaFell,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73
222,223,497320,0.4,4.1,0.0,0.0,3,Andre Roberts,WR,1.0,0.0,0.0,0.0,0.0,0.0,64.8,0.1,0.0,1.41
223,224,497322,4.8,51.5,0.3,0.0,3,Emmanuel Sanders,WR,1.0,0.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,11.9
224,225,497326,5.0,58.9,0.3,0.0,3,Golden Tate,WR,1.0,0.5,2.4,0.0,0.0,0.2,0.0,0.0,0.0,12.93
225,226,497328,6.0,61.5,0.3,0.0,3,Demaryius Thomas,WR,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,13.95
226,227,1037885,0.0,0.0,0.0,0.0,3,Marc Mariani,WR,1.0,0.0,0.0,0.0,0.0,0.0,55.4,0.0,0.0,0.0
227,228,2495158,0.0,0.0,0.0,0.0,3,Leonard Hankerson,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,229,2495159,0.5,5.7,0.0,0.0,3,Dwayne Harris,WR,1.0,0.3,1.2,0.0,0.0,0.0,47.5,0.0,0.0,1.19
229,230,2495189,3.2,34.9,0.1,0.0,3,Jeremy Kerley,WR,1.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,7.29
230,231,2495223,1.3,14.7,0.1,0.0,3,Greg Salas,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37
231,232,2495306,0.0,0.0,0.0,0.0,3,Ricardo Lockette,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,233,2495331,0.4,6.7,0.0,0.0,3,Aldrick Robinson,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07
233,234,2495341,0.8,12.0,0.0,0.0,3,Cecil Shorts,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
234,235,2495448,4.8,65.5,0.5,0.0,3,Randall Cobb,WR,1.0,0.9,2.8,0.0,0.0,0.2,1.7,0.0,0.0,14.63
235,236,2495450,5.9,86.5,0.4,0.1,3,A.J. Green,WR,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,16.85
236,237,2495453,0.9,11.5,0.1,0.0,3,Andre Holmes,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65
237,238,2495454,8.1,125.0,0.5,0.1,3,Julio Jones,WR,1.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,26.5
238,239,2495459,3.8,58.9,0.2,0.0,3,Torrey Smith,WR,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10.89
239,240,2495558,0.0,0.0,0.0,0.0,3,Dwayne Bowe,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,241,2495651,0.0,0.0,0.0,0.0,3,Jacoby Jones,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,242,2495802,0.0,0.0,0.0,0.0,3,Jason Avant,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,243,2495821,0.0,0.0,0.0,0.0,3,Marques Colston,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,244,2495867,0.0,0.0,0.0,0.0,3,Greg Jennings,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,245,2495893,5.7,77.9,0.4,0.0,3,Brandon Marshall,WR,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,15.89
245,246,2504595,3.9,53.9,0.3,0.0,3,Steve Smith,WR,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,11.09
246,247,2505551,0.8,9.4,0.0,0.0,3,Andre Johnson,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74
247,248,2505587,2.8,36.2,0.2,0.0,3,Anquan Boldin,WR,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,7.62
248,249,2505790,0.0,0.0,0.0,0.0,3,Wes Welker,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,250,2506106,5.9,68.1,0.5,0.0,3,Larry Fitzgerald,WR,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,15.71
250,251,2506287,0.0,0.0,0.0,0.0,3,Lance Moore,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,252,2506313,0.0,0.0,0.0,0.0,3,Nate Washington,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,253,2506366,0.0,0.0,0.0,0.0,3,Roddy White,WR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
