Player,Team,G,ReceivingTarget,ReceivingRec,ReceivingYard,ReceivingTD,RushingAtt,RushingYard,RushingTD,Home or Away,Opponent,Week
Mario Alford,Cincinnati Bengals,1,1,1,15,0,0,0,0,Home,Cleveland Browns,13
Malcom Floyd,San Diego Chargers,1,4,1,15,0,0,0,0,Away,Denver Broncos,13
Corey Fuller,Detroit Lions,1,2,1,15,0,0,0,0,Away,Green Bay Packers,13
Dontrelle Inman,San Diego Chargers,1,2,1,15,0,0,0,0,Away,Denver Broncos,13
Wes Welker,St. Louis Rams,1,3,2,15,0,0,0,0,Away,Arizona Cardinals,13
Marques Colston,New Orleans Saints,1,3,1,14,0,0,0,0,Away,Carolina Panthers,13
Riley Cooper,Philadelphia Eagles,1,1,1,14,0,0,0,0,Home,New England Patriots,13
Marlon Moore,Cleveland Browns,1,1,1,14,0,0,0,0,Away,Cincinnati Bengals,13
Brian Quick,St. Louis Rams,1,6,1,14,0,0,0,0,Away,Arizona Cardinals,13
Chris Hogan,Buffalo Bills,1,3,1,12,0,0,0,0,Away,Houston Texans,13
Griff Whalen,Indianapolis Colts,1,6,2,9,0,0,0,0,Home,Pittsburgh Steelers,13
Harry Douglas,Tennessee Titans,1,3,1,8,0,0,0,0,Away,Jacksonville Jaguars,13
Dwayne Harris,New York Giants,1,2,1,8,0,0,0,0,Away,New York Jets,13
Philly Brown,Carolina Panthers,1,4,2,7,0,0,0,0,Home,New Orleans Saints,13
Hakeem Nicks,New York Giants,1,1,1,7,0,0,0,0,Away,New York Jets,13
Mohamed Sanu,Cincinnati Bengals,1,1,0,0,0,1,7,0,Home,Cleveland Browns,13
Adam Humphries,Tampa Bay Buccaneers,1,1,1,6,0,0,0,0,Away,Atlanta Falcons,13
Damaris Johnson,New England Patriots,1,0,0,0,0,1,6,0,Away,Philadelphia Eagles,13
Jarvis Landry,Miami Dolphins,1,5,2,5,0,0,0,0,Away,Baltimore Ravens,13
Myles White,New York Giants,1,2,1,5,0,0,0,0,Away,New York Jets,13
Jonathan Krause,Philadelphia Eagles,1,2,1,4,0,0,0,0,Home,New England Patriots,13
Andre Caldwell,Denver Broncos,1,0,0,0,0,1,3,0,Home,San Diego Chargers,13
Andre Holmes,Oakland Raiders,1,2,1,1,0,0,0,0,Away,Kansas City Chiefs,13
Nelson Agholor,Philadelphia Eagles,1,2,0,0,0,0,0,0,Home,New England Patriots,13
Cole Beasley,Dallas Cowboys,1,3,0,0,0,0,0,0,Home,Washington Redskins,13
Travis Benjamin,Cleveland Browns,1,2,0,0,0,0,0,0,Away,Cincinnati Bengals,13
Bruce Ellington,San Francisco 49ers,1,1,1,0,0,0,0,0,Home,Chicago Bears,13
Bennie Fowler,Denver Broncos,1,2,0,0,0,0,0,0,Home,San Diego Chargers,13
T.J. Graham,New Orleans Saints,1,1,1,0,0,0,0,0,Away,Carolina Panthers,13
Jeff Janis,Green Bay Packers,1,1,0,0,0,0,0,0,Home,Detroit Lions,13
Jermaine Kearse,Seattle Seahawks,1,1,0,0,0,0,0,0,Home,Minnesota Vikings,13
Kenny Stills,Miami Dolphins,1,1,0,0,0,0,0,0,Away,Baltimore Ravens,13
Jaelen Strong,Houston Texans,1,2,0,0,0,0,0,0,Home,Buffalo Bills,13
Brandon Tate,Cincinnati Bengals,1,1,0,0,0,0,0,0,Home,Cleveland Browns,13
