,,,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing
Leonard Hankerson,WAS,1,5,5,61,0,0,0,0
Brian Hartline,MIA,1,8,5,57,0,0,0,0
Jordy Nelson,GB,1,10,6,56,0,0,0,0
Chris Givens,STL,1,4,2,54,0,0,0,0
Eric Decker,DEN,1,5,3,52,0,0,0,0
Justin Hunter,TEN,1,7,2,51,0,0,0,0
Harry Douglas,ATL,1,8,7,49,0,0,0,0
Hakeem Nicks,NYG,1,4,4,49,0,0,0,0
Steve Johnson,BUF,1,10,3,48,0,0,0,0
Brandon LaFell,CAR,1,8,4,48,0,0,0,0
Denarius Moore,OAK,1,9,3,45,0,0,0,0
Jerome Simpson,MIN,1,6,4,45,0,0,0,0
Dez Bryant,DAL,1,2,1,44,0,0,0,0
James Jones,GB,1,7,4,44,0,0,0,0
Cecil Shorts,JAC,1,4,2,42,0,0,0,0
Keenan Allen,SD,1,5,4,41,0,0,0,0
Mike Brown,JAC,1,4,2,40,0,0,0,0
Emmanuel Sanders,PIT,1,6,4,13,0,1,25,0
Victor Cruz,NYG,1,10,3,37,0,0,0,0
Eddie Royal,SD,1,4,2,36,0,0,0,0
Griff Whalen,IND,1,5,3,36,0,0,0,0
Vincent Brown,SD,1,4,3,35,0,0,0,0
DeVier Posey,HOU,1,6,3,34,0,0,0,0
Jarius Wright,MIN,1,3,2,34,0,0,0,0
Michael Floyd,ARI,1,2,2,31,0,0,0,0
Darrius Heyward-Bey,IND,1,6,3,30,0,0,0,0
Mario Manningham,SF,1,6,3,30,0,0,0,0
Nate Washington,TEN,1,5,3,29,0,0,0,0
Vincent Jackson,TB,1,8,3,28,0,0,0,0
Mohamed Sanu,CIN,1,8,3,26,0,0,0,0
Jason Avant,PHI,1,4,2,25,0,0,0,0
Anquan Boldin,SF,1,5,3,23,0,0,0,0
Larry Fitzgerald,ARI,1,6,3,23,0,0,0,0
Wes Welker,DEN,1,6,3,21,0,0,0,0
Roddy White,ATL,1,4,1,20,0,0,0,0
Ted Ginn Jr.,CAR,1,4,2,19,0,0,0,0
Cole Beasley,DAL,1,4,1,18,0,0,0,0
Greg Jennings,MIN,1,4,3,18,0,0,0,0
Jacoby Jones,BAL,1,2,2,17,0,0,0,0
Robert Meachem,NO,1,1,1,17,0,0,0,0
Mike Wallace,MIA,1,7,4,15,0,0,0,0
Lance Moore,NO,1,2,1,14,0,0,0,0
Marcus Easley,BUF,1,2,2,13,0,0,0,0
Santana Moss,WAS,1,3,1,13,0,0,0,0
LaVon Brazill,IND,1,5,1,11,0,0,0,0
Stephen Burton,JAC,1,1,1,11,0,0,0,0
Earl Bennett,CHI,1,3,2,10,0,0,0,0
Marlon Brown,BAL,1,3,1,10,0,0,0,0
Marquise Goodwin,BUF,1,4,2,9,0,0,0,0
Domenik Hixon,CAR,1,1,1,9,0,0,0,0
Marvin Jones,CIN,1,7,1,2,0,1,7,0
Myles White,GB,1,1,1,9,0,0,0,0
Rod Streater,OAK,1,4,1,6,0,0,0,0
T.J. Graham,BUF,1,4,1,5,0,0,0,0
Kyle Williams,SF,1,2,1,5,0,0,0,0
David Reed,IND,1,1,1,2,0,0,0,0
Dwayne Harris,DAL,1,1,1,1,0,0,0,0
Kenny Britt,TEN,1,1,0,0,0,0,0,0
Andre Caldwell,DEN,1,1,0,0,0,0,0,0
Drew Davis,ATL,1,1,0,0,0,0,0,0
Tandon Doss,BAL,1,1,0,0,0,0,0,0
Andre Holmes,OAK,1,1,0,0,0,0,0,0
Lestar Jean,HOU,1,1,0,0,0,0,0,0
Jerrel Jernigan,NYG,1,0,0,0,0,0,0,0
Ricardo Lockette,SEA,1,1,0,0,0,0,0,0
Josh Morgan,WAS,1,1,0,0,0,0,0,0
Ace Sanders,JAC,1,1,0,0,0,1,0,0
Deonte Thompson,BAL,1,1,0,0,0,0,0,0
Markus Wheaton,PIT,1,1,0,0,0,0,0,0
Andrew Hawkins,CIN,1,0,0,0,0,1,-3,0
